"service_uploaded","when_captured","device_urn","device_sn",device,"loc_lat","loc_lon","env_temp","env_humid","pms_pm01_0","pms_pm02_5","pms_pm10_0","lnd_7318c","lnd_7318u","bat_voltage"
"May 15, 2020 @ 17:22:00.000","2020-05-15T17:22:00Z","safecast:3709008148","Solarcast #30003",3709008148,"42.565","-70.784","37.46","-4.32",8,9,10,22,26,"3.921"
"May 15, 2020 @ 17:17:35.000","2020-05-15T17:17:35Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,25,30,"3.851"
"May 15, 2020 @ 17:17:18.000","2020-05-15T17:17:20Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"May 15, 2020 @ 17:17:01.000","2020-05-15T17:16:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,15,22,25,,,
"May 15, 2020 @ 17:02:00.000","2020-05-15T17:01:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,27,32,
"May 15, 2020 @ 16:47:35.000","2020-05-15T16:47:35Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,27,35,"3.852"
"May 15, 2020 @ 16:47:18.000","2020-05-15T16:47:20Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"May 15, 2020 @ 16:47:01.000","2020-05-15T16:46:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,16,23,25,,,
"May 15, 2020 @ 16:32:00.000","2020-05-15T16:31:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,26,31,
"May 15, 2020 @ 16:17:35.000","2020-05-15T16:17:35Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,26,30,"3.853"
"May 15, 2020 @ 16:17:18.000","2020-05-15T16:17:20Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"May 15, 2020 @ 16:17:01.000","2020-05-15T16:16:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,15,21,22,,,
"May 15, 2020 @ 16:02:00.000","2020-05-15T16:01:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,31,30,
"May 15, 2020 @ 15:47:35.000","2020-05-15T15:47:35Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,26,27,"3.855"
"May 15, 2020 @ 15:47:18.000","2020-05-15T15:47:20Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"May 15, 2020 @ 15:47:01.000","2020-05-15T15:46:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,14,19,21,,,
"May 15, 2020 @ 15:32:00.000","2020-05-15T15:31:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,25,26,
"May 15, 2020 @ 15:29:19.000","2020-05-15T15:29:19Z","safecast:230442684","Solarcast #30016",230442684,"34.122","-118.261",,,,,,,32,"3.586"
"May 15, 2020 @ 15:28:43.000","2020-05-15T15:28:43Z","safecast:4249659165","Solarcast #30018",4249659165,"34.132","-118.842",,,,,,28,34,
"May 15, 2020 @ 15:17:35.000","2020-05-15T15:17:35Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,24,30,"3.856"
"May 15, 2020 @ 15:17:18.000","2020-05-15T15:17:20Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"May 15, 2020 @ 15:17:01.000","2020-05-15T15:16:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,12,16,17,,,
"May 15, 2020 @ 15:02:00.000","2020-05-15T15:01:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,25,32,
"May 15, 2020 @ 14:54:28.000","2020-05-15T14:54:28Z","safecast:2152053642","Solarcast #30025",2152053642,"34.122","-118.261",,,,,,40,34,
"May 15, 2020 @ 14:50:34.000","2020-05-15T14:50:34Z","safecast:1045649384","Solarcast #30022",1045649384,"37.739","-122.503","13.582","103.055",3,6,7,5,4,"3.884"
"May 15, 2020 @ 14:47:35.000","2020-05-15T14:47:35Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,29,28,"3.861"
"May 15, 2020 @ 14:47:18.000","2020-05-15T14:47:20Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"May 15, 2020 @ 14:47:01.000","2020-05-15T14:46:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,13,17,18,,,
"May 15, 2020 @ 14:36:16.000","2020-05-15T14:36:16Z","safecast:4267748403","Solarcast #30019",4267748403,"34.122","-118.261",,,,,,31,32,"3.911"
"May 15, 2020 @ 14:32:00.000","2020-05-15T14:31:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,26,29,
"May 15, 2020 @ 14:28:26.000","2020-05-15T14:28:26Z","safecast:2750599726","Solarcast #33003",2750599726,"46.308","-119.347",,,,,,,,"4.178"
"May 15, 2020 @ 14:17:35.000","2020-05-15T14:17:35Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,27,28,"3.864"
"May 15, 2020 @ 14:17:18.000","2020-05-15T14:17:20Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"May 15, 2020 @ 14:17:01.000","2020-05-15T14:16:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,15,21,22,,,
"May 15, 2020 @ 13:48:44.000","2020-05-15T13:48:44Z","safecast:1238569003","Solarcast #30002",1238569003,"37.523","139.939","19.14","32.68",0,0,0,42,51,"3.91"
"May 15, 2020 @ 13:48:23.000","2020-05-15T13:48:20Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,30,28,"3.868"
"May 15, 2020 @ 13:48:06.000","2020-05-15T13:48:05Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"May 15, 2020 @ 13:47:49.000","2020-05-15T13:47:50Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,13,17,17,,,
"May 15, 2020 @ 13:47:02.000","2020-05-15T13:46:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"May 15, 2020 @ 13:32:00.000","2020-05-15T13:31:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,26,28,
"May 15, 2020 @ 13:17:35.000","2020-05-15T13:17:35Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,23,27,"3.877"
"May 15, 2020 @ 13:17:18.000","2020-05-15T13:17:20Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,,,
"May 15, 2020 @ 13:17:01.000","2020-05-15T13:16:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,12,17,19,,,
"May 15, 2020 @ 13:03:04.000","2020-05-15T13:03:05Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,28,30,
"May 15, 2020 @ 13:02:48.000","2020-05-15T13:02:50Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,,,
"May 15, 2020 @ 13:02:01.000","2020-05-15T13:01:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,13,18,18,,,
"May 15, 2020 @ 12:52:40.000","2020-05-15T12:52:40Z","safecast:114699387","Solarcast #30023",114699387,"34.134","-118.382",,,,,,33,36,
"May 15, 2020 @ 12:52:34.000","2020-05-15T12:52:35Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,27,27,
"May 15, 2020 @ 12:52:18.000","2020-05-15T12:52:20Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,,,
"May 15, 2020 @ 12:52:01.000","2020-05-15T12:51:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,12,18,18,,,
"May 15, 2020 @ 12:42:35.000","2020-05-15T12:42:35Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,,,"3.951"
"May 15, 2020 @ 12:42:18.000","2020-05-15T12:42:20Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,,,
"May 15, 2020 @ 12:32:00.000","2020-05-15T12:31:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,28,30,
"May 15, 2020 @ 12:17:35.000","2020-05-15T12:17:35Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,32,29,"3.876"
"May 15, 2020 @ 12:17:18.000","2020-05-15T12:17:20Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,,,
"May 15, 2020 @ 12:17:01.000","2020-05-15T12:16:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,15,22,23,,,
"May 15, 2020 @ 12:14:08.000","2020-05-15T12:14:08Z","safecast:129232559","Solarcast #30012",129232559,"37.443","-122.128",,,,,,22,21,
"May 15, 2020 @ 12:02:00.000","2020-05-15T12:01:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,26,29,
"May 15, 2020 @ 11:47:35.000","2020-05-15T11:47:35Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,27,31,"3.862"
"May 15, 2020 @ 11:47:18.000","2020-05-15T11:47:20Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,,,
"May 15, 2020 @ 11:47:01.000","2020-05-15T11:46:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,19,28,31,,,
"May 15, 2020 @ 11:39:31.000","2020-05-15T11:39:31Z","safecast:3768313999","Solarcast #30026",3768313999,"33.403","-117.595",,,3,5,5,29,33,
"May 15, 2020 @ 11:32:00.000","2020-05-15T11:31:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,27,26,
"May 15, 2020 @ 11:24:09.000","2020-05-15T11:24:09Z","safecast:1094924990","Solarcast #30024",1094924990,"33.449","-117.649",,,3,5,5,25,31,
"May 15, 2020 @ 11:17:35.000","2020-05-15T11:17:35Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,27,29,"3.857"
"May 15, 2020 @ 11:17:18.000","2020-05-15T11:17:20Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,,,
"May 15, 2020 @ 11:17:01.000","2020-05-15T11:16:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,17,23,24,,,
"May 15, 2020 @ 11:02:01.000","2020-05-15T11:01:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,28,32,
"May 15, 2020 @ 10:47:35.000","2020-05-15T10:47:35Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,24,30,"3.846"
"May 15, 2020 @ 10:47:18.000","2020-05-15T10:47:20Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,,,
"May 15, 2020 @ 10:47:01.000","2020-05-15T10:46:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,15,20,22,,,
"May 15, 2020 @ 10:41:45.000","2020-05-15T10:41:45Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,28,
"May 15, 2020 @ 10:32:00.000","2020-05-15T10:31:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,28,32,
"May 15, 2020 @ 10:26:19.000","2020-05-15T10:26:19Z","safecast:479911182","Solarcast #30007",479911182,"34.483","136.163","17.359","57.075",8,10,10,45,55,"3.878"
"May 15, 2020 @ 10:17:35.000","2020-05-15T10:17:35Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,27,29,"3.844"
"May 15, 2020 @ 10:17:18.000","2020-05-15T10:17:20Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,,,
"May 15, 2020 @ 10:17:01.000","2020-05-15T10:16:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,15,20,22,,,
"May 15, 2020 @ 10:02:00.000","2020-05-15T10:01:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,32,29,
"May 15, 2020 @ 09:58:58.000","2020-05-15T09:58:58Z","safecast:2651380949","Solarcast #33009",2651380949,"37.408","141.015",,,,,,,"1,433","4.176"
"May 15, 2020 @ 09:58:03.000","2020-05-15T09:58:03Z","safecast:872300871","Solarcast #30013",872300871,"34.165","-118.135",,,,,,33,40,
"May 15, 2020 @ 09:47:36.000","2020-05-15T09:47:35Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,26,29,"3.835"
"May 15, 2020 @ 09:47:18.000","2020-05-15T09:47:20Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,,,
"May 15, 2020 @ 09:47:01.000","2020-05-15T09:46:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,15,22,24,,,
"May 15, 2020 @ 09:32:00.000","2020-05-15T09:31:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,27,30,
"May 15, 2020 @ 09:31:17.000","2020-05-15T09:31:17Z","safecast:4267748403","Solarcast #30019",4267748403,"34.122","-118.261","14.323","92.383",5,7,8,26,31,"3.921"
"May 15, 2020 @ 09:29:23.000","2020-05-15T09:29:24Z","safecast:230442684","Solarcast #30016",230442684,"34.122","-118.261",,,,,,,33,"3.586"
"May 15, 2020 @ 09:28:50.000","2020-05-15T09:28:50Z","safecast:2299238163","Solarcast #30017",2299238163,"34.112","-118.255","15.826","68.059",2,3,3,32,32,"3.919"
"May 15, 2020 @ 09:17:36.000","2020-05-15T09:17:35Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,27,29,"3.851"
"May 15, 2020 @ 09:17:18.000","2020-05-15T09:17:20Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,,,
"May 15, 2020 @ 09:17:01.000","2020-05-15T09:16:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,14,19,20,,,
"May 15, 2020 @ 09:05:54.000","2020-05-15T09:05:54Z","safecast:1344890106","Solarcast #33001",1344890106,"34.148","-118.094",,,,,,,37,
"May 15, 2020 @ 09:02:00.000","2020-05-15T09:01:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,26,28,
"May 15, 2020 @ 08:47:36.000","2020-05-15T08:47:35Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,25,30,"3.821"
"May 15, 2020 @ 08:47:18.000","2020-05-15T08:47:20Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,,,
"May 15, 2020 @ 08:47:01.000","2020-05-15T08:46:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,14,19,21,,,
"May 15, 2020 @ 08:32:00.000","2020-05-15T08:31:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,27,30,
"May 15, 2020 @ 08:19:44.000","2020-05-15T08:19:44Z","safecast:3856112813","Solarcast #30001",3856112813,"47.612","-122.345",,,,,,,,"3.887"
"May 15, 2020 @ 08:17:36.000","2020-05-15T08:17:35Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,27,25,"3.824"
"May 15, 2020 @ 08:17:18.000","2020-05-15T08:17:20Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,,,
"May 15, 2020 @ 08:17:12.000","2020-05-15T08:17:12Z","safecast:2670856639","Solarcast #30014",2670856639,"34.452","-119.822","16.498","63.091",2,3,3,35,37,"3.872"
"May 15, 2020 @ 08:17:02.000","2020-05-15T08:16:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,14,20,21,,,
"May 15, 2020 @ 08:09:51.000","2020-05-15T08:09:51Z","safecast:1875225345","Solarcast #30006",1875225345,"37.358","140.368",,,,,,35,41,
"May 15, 2020 @ 08:02:00.000","2020-05-15T08:01:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,23,27,
"May 15, 2020 @ 07:47:36.000","2020-05-15T07:47:35Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,24,28,"3.821"
"May 15, 2020 @ 07:47:18.000","2020-05-15T07:47:20Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,,,
"May 15, 2020 @ 07:47:02.000","2020-05-15T07:46:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,14,20,22,,,
"May 15, 2020 @ 07:40:18.000","2020-05-15T07:40:18Z","safecast:3937710776","Solarcast #33002",3937710776,"46.314","-119.345",,,,,,,34,"4.183"
"May 15, 2020 @ 07:32:00.000","2020-05-15T07:31:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,27,30,
"May 15, 2020 @ 07:17:36.000","2020-05-15T07:17:35Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,29,30,"3.823"
"May 15, 2020 @ 07:17:19.000","2020-05-15T07:17:20Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,,,
"May 15, 2020 @ 07:17:02.000","2020-05-15T07:16:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,14,21,23,,,
"May 15, 2020 @ 07:02:00.000","2020-05-15T07:01:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,25,29,
"May 15, 2020 @ 06:47:36.000","2020-05-15T06:47:35Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,27,27,"3.822"
"May 15, 2020 @ 06:47:19.000","2020-05-15T06:47:20Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,,,
"May 15, 2020 @ 06:47:02.000","2020-05-15T06:46:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,14,19,21,,,
"May 15, 2020 @ 06:32:00.000","2020-05-15T06:31:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,25,29,
"May 15, 2020 @ 06:17:36.000","2020-05-15T06:17:35Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,29,29,"3.823"
"May 15, 2020 @ 06:17:19.000","2020-05-15T06:17:20Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,,,
"May 15, 2020 @ 06:17:02.000","2020-05-15T06:16:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,14,20,22,,,
"May 15, 2020 @ 06:02:00.000","2020-05-15T06:01:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,25,23,
"May 15, 2020 @ 05:47:36.000","2020-05-15T05:47:35Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,31,23,"3.824"
"May 15, 2020 @ 05:47:19.000","2020-05-15T05:47:20Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,,,
"May 15, 2020 @ 05:47:02.000","2020-05-15T05:46:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,15,21,23,,,
"May 15, 2020 @ 05:32:00.000","2020-05-15T05:31:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,25,25,
"May 15, 2020 @ 05:29:30.000","2020-05-15T05:29:30Z","safecast:1162749983","Solarcast #33008",1162749983,"34.482","136.162",,,,,,,34,
"May 15, 2020 @ 05:17:36.000","2020-05-15T05:17:35Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,26,30,"3.825"
"May 15, 2020 @ 05:17:19.000","2020-05-15T05:17:20Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,,,
"May 15, 2020 @ 05:17:02.000","2020-05-15T05:16:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,14,20,22,,,
"May 15, 2020 @ 05:07:59.000","2020-05-15T05:07:59Z","safecast:3709008148","Solarcast #30003",3709008148,"42.565","-70.784",,,,,,22,20,
"May 15, 2020 @ 05:02:01.000","2020-05-15T05:01:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,27,28,
"May 15, 2020 @ 04:47:36.000","2020-05-15T04:47:35Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,24,27,"3.828"
"May 15, 2020 @ 04:47:19.000","2020-05-15T04:47:20Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,,,
"May 15, 2020 @ 04:47:02.000","2020-05-15T04:46:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,14,19,21,,,
"May 15, 2020 @ 04:32:01.000","2020-05-15T04:31:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,25,28,
"May 15, 2020 @ 04:20:32.000","2020-05-15T04:20:32Z","safecast:2750599726","Solarcast #33003",2750599726,"46.308","-119.347",,,,,,,30,"4.184"
"May 15, 2020 @ 04:17:36.000","2020-05-15T04:17:35Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,26,29,"3.828"
"May 15, 2020 @ 04:17:19.000","2020-05-15T04:17:20Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,,,
"May 15, 2020 @ 04:17:02.000","2020-05-15T04:16:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,12,18,20,,,
"May 15, 2020 @ 04:02:01.000","2020-05-15T04:01:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,28,28,
"May 15, 2020 @ 03:47:36.000","2020-05-15T03:47:35Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,24,32,"3.831"
"May 15, 2020 @ 03:47:19.000","2020-05-15T03:47:20Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,,,
"May 15, 2020 @ 03:47:02.000","2020-05-15T03:46:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,13,18,20,,,
"May 15, 2020 @ 03:32:01.000","2020-05-15T03:31:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,23,27,
"May 15, 2020 @ 03:30:46.000","2020-05-15T03:30:46Z","safecast:230442684","Solarcast #30016",230442684,"34.122","-118.261",,,,,,,,
"May 15, 2020 @ 03:29:17.000","2020-05-15T03:29:17Z","safecast:230442684","Solarcast #30016",230442684,"34.122","-118.261",,,,,,,30,"3.587"
"May 15, 2020 @ 03:17:36.000","2020-05-15T03:17:35Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,28,33,"3.832"
"May 15, 2020 @ 03:17:19.000","2020-05-15T03:17:20Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,,,
"May 15, 2020 @ 03:17:02.000","2020-05-15T03:16:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,12,17,19,,,
"May 15, 2020 @ 03:14:43.000","2020-05-15T03:14:43Z","safecast:4249659165","Solarcast #30018",4249659165,"34.132","-118.842",,,,,,35,34,"3.596"
"May 15, 2020 @ 03:02:01.000","2020-05-15T03:01:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,26,28,
"May 15, 2020 @ 02:47:36.000","2020-05-15T02:47:35Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,24,29,"3.833"
"May 15, 2020 @ 02:47:19.000","2020-05-15T02:47:20Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,,,
"May 15, 2020 @ 02:47:02.000","2020-05-15T02:46:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,14,20,21,,,
"May 15, 2020 @ 02:35:34.000","2020-05-15T02:35:34Z","safecast:1045649384","Solarcast #30022",1045649384,"37.739","-122.503","17.688","72.467",1,2,2,25,4,
"May 15, 2020 @ 02:32:17.000","2020-05-15T02:32:17Z","safecast:4267748403","Solarcast #30019",4267748403,"34.122","-118.261","24.915","28.543",2,3,4,30,28,"3.97"
"May 15, 2020 @ 02:32:01.000","2020-05-15T02:31:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,27,28,
"May 15, 2020 @ 02:17:36.000","2020-05-15T02:17:35Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,26,26,"3.835"
"May 15, 2020 @ 02:17:19.000","2020-05-15T02:17:20Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,,,
"May 15, 2020 @ 02:17:02.000","2020-05-15T02:16:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,13,19,20,,,
"May 15, 2020 @ 02:02:01.000","2020-05-15T02:01:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,31,32,
"May 15, 2020 @ 01:48:53.000","2020-05-15T01:48:50Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,26,30,"3.836"
"May 15, 2020 @ 01:48:36.000","2020-05-15T01:48:35Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,,,
"May 15, 2020 @ 01:47:49.000","2020-05-15T01:47:50Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,12,17,19,,,
"May 15, 2020 @ 01:47:02.000","2020-05-15T01:46:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,,,
"May 15, 2020 @ 01:39:58.000","2020-05-15T01:39:58Z","safecast:1238569003","Solarcast #30002",1238569003,"37.523","139.939","27.432","14.099",0,0,0,46,46,
"May 15, 2020 @ 01:32:01.000","2020-05-15T01:31:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,30,27,
"May 15, 2020 @ 01:18:06.000","2020-05-15T01:18:05Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,27,26,"3.837"
"May 15, 2020 @ 01:17:49.000","2020-05-15T01:17:50Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,,,
"May 15, 2020 @ 01:17:02.000","2020-05-15T01:16:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,12,17,18,,,
"May 15, 2020 @ 01:02:01.000","2020-05-15T01:01:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,24,27,
"May 15, 2020 @ 00:48:06.000","2020-05-15T00:48:05Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,30,26,"3.839"
"May 15, 2020 @ 00:47:49.000","2020-05-15T00:47:50Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,,,
"May 15, 2020 @ 00:47:02.000","2020-05-15T00:46:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,12,17,18,,,
"May 15, 2020 @ 00:38:54.000","2020-05-15T00:38:54Z","safecast:114699387","Solarcast #30023",114699387,"34.134","-118.382","38.269","-8.451",0,1,2,30,36,"3.793"
"May 15, 2020 @ 00:32:01.000","2020-05-15T00:31:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,31,29,
"May 15, 2020 @ 00:18:06.000","2020-05-15T00:18:05Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,29,29,"3.84"
"May 15, 2020 @ 00:17:49.000","2020-05-15T00:17:50Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,,,
"May 15, 2020 @ 00:17:02.000","2020-05-15T00:16:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,13,17,18,,,
"May 15, 2020 @ 00:02:01.000","2020-05-15T00:01:56Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.635",,,,,,28,30,
