"service_uploaded","when_captured","device_urn","device_sn",device,"loc_lat","loc_lon","env_temp","env_humid","pms_pm01_0","pms_pm02_5","pms_pm10_0","lnd_7318c","lnd_7318u","bat_voltage"
"Jul 2, 2020 @ 00:56:55.000","2020-07-02T00:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,26,0,
"Jul 2, 2020 @ 00:56:40.000","2020-07-02T00:56:40Z","safecast:2670856639","Solarcast #30014",2670856639,"34.452","-119.822",,,,,,39,42,
"Jul 2, 2020 @ 00:56:31.000","2020-07-02T00:56:31Z","safecast:872300871","Solarcast #30013",872300871,"34.165","-118.135",,,,,,36,39,"3.6"
"Jul 2, 2020 @ 00:43:11.000","2020-07-02T00:43:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,26,
"Jul 2, 2020 @ 00:42:30.000","2020-07-02T00:42:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,26,0,"3.876"
"Jul 2, 2020 @ 00:42:12.000","2020-07-02T00:42:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 2, 2020 @ 00:41:56.000","2020-07-02T00:41:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,4,5,5,,,
"Jul 2, 2020 @ 00:28:48.000","2020-07-02T00:28:48Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 2, 2020 @ 00:28:37.000","2020-07-02T00:28:37Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,2,3,3,,,
"Jul 2, 2020 @ 00:28:25.000","2020-07-02T00:28:25Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,21,27,
"Jul 2, 2020 @ 00:27:42.000","2020-07-02T00:27:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,25,0,
"Jul 2, 2020 @ 00:26:56.000","2020-07-02T00:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 2, 2020 @ 00:13:11.000","2020-07-02T00:13:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,22,
"Jul 2, 2020 @ 00:12:31.000","2020-07-02T00:12:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,0,"3.877"
"Jul 2, 2020 @ 00:12:13.000","2020-07-02T00:12:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 2, 2020 @ 00:11:56.000","2020-07-02T00:11:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,3,5,6,,,
"Jul 1, 2020 @ 23:58:48.000","2020-07-01T23:58:48Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 1, 2020 @ 23:58:41.000","2020-07-01T23:58:41Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,2,3,3,,,
"Jul 1, 2020 @ 23:58:11.000","2020-07-01T23:58:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,24,
"Jul 1, 2020 @ 23:58:11.000","2020-07-01T23:58:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,24,
"Jul 1, 2020 @ 23:56:55.000","2020-07-01T23:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,29,0,
"Jul 1, 2020 @ 23:43:11.000","2020-07-01T23:43:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,27,
"Jul 1, 2020 @ 23:42:31.000","2020-07-01T23:42:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,29,0,"3.878"
"Jul 1, 2020 @ 23:42:13.000","2020-07-01T23:42:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 1, 2020 @ 23:41:56.000","2020-07-01T23:41:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,3,4,5,,,
"Jul 1, 2020 @ 23:28:48.000","2020-07-01T23:28:48Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 1, 2020 @ 23:28:36.000","2020-07-01T23:28:36Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,2,3,3,,,
"Jul 1, 2020 @ 23:28:11.000","2020-07-01T23:28:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,26,
"Jul 1, 2020 @ 23:26:55.000","2020-07-01T23:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,29,0,
"Jul 1, 2020 @ 23:17:36.000","2020-07-01T23:17:36Z","safecast:230442684","Solarcast #30016",230442684,"34.122","-118.261",,,,,,,32,"3.559"
"Jul 1, 2020 @ 23:13:11.000","2020-07-01T23:13:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,26,
"Jul 1, 2020 @ 23:12:31.000","2020-07-01T23:12:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,0,"3.879"
"Jul 1, 2020 @ 23:12:13.000","2020-07-01T23:12:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 1, 2020 @ 23:11:56.000","2020-07-01T23:11:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,3,5,5,,,
"Jul 1, 2020 @ 22:58:48.000","2020-07-01T22:58:48Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 1, 2020 @ 22:58:36.000","2020-07-01T22:58:36Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,2,2,3,,,
"Jul 1, 2020 @ 22:58:11.000","2020-07-01T22:58:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,27,
"Jul 1, 2020 @ 22:58:11.000","2020-07-01T22:58:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,27,
"Jul 1, 2020 @ 22:56:55.000","2020-07-01T22:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,27,0,
"Jul 1, 2020 @ 22:43:11.000","2020-07-01T22:43:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,25,
"Jul 1, 2020 @ 22:42:31.000","2020-07-01T22:42:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,26,0,"3.88"
"Jul 1, 2020 @ 22:42:13.000","2020-07-01T22:42:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 1, 2020 @ 22:41:56.000","2020-07-01T22:41:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,3,5,5,,,
"Jul 1, 2020 @ 22:32:16.000","2020-07-01T22:32:16Z","safecast:129232559","Solarcast #30012",129232559,"37.443","-122.128",,,,,,25,21,"3.601"
"Jul 1, 2020 @ 22:31:32.000","2020-07-01T22:31:32Z","safecast:1344890106","Solarcast #33001",1344890106,"34.148","-118.094",,,,,,,36,
"Jul 1, 2020 @ 22:28:48.000","2020-07-01T22:28:48Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 1, 2020 @ 22:28:36.000","2020-07-01T22:28:36Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,1,2,2,,,
"Jul 1, 2020 @ 22:28:11.000","2020-07-01T22:28:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,22,19,
"Jul 1, 2020 @ 22:26:55.000","2020-07-01T22:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,25,0,
"Jul 1, 2020 @ 22:13:11.000","2020-07-01T22:13:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,22,
"Jul 1, 2020 @ 22:12:31.000","2020-07-01T22:12:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,0,"3.881"
"Jul 1, 2020 @ 22:12:14.000","2020-07-01T22:12:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 1, 2020 @ 22:11:56.000","2020-07-01T22:11:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,4,6,6,,,
"Jul 1, 2020 @ 21:58:58.000","2020-07-01T21:58:58Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 1, 2020 @ 21:58:37.000","2020-07-01T21:58:37Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,1,2,3,,,
"Jul 1, 2020 @ 21:58:11.000","2020-07-01T21:58:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,22,22,
"Jul 1, 2020 @ 21:58:11.000","2020-07-01T21:58:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,22,22,
"Jul 1, 2020 @ 21:56:55.000","2020-07-01T21:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,0,
"Jul 1, 2020 @ 21:52:59.000","2020-07-01T21:52:59Z","safecast:1045649384","Solarcast #30022",1045649384,"37.739","-122.503",,,,,,,,"3.992"
"Jul 1, 2020 @ 21:43:12.000","2020-07-01T21:43:12Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,25,
"Jul 1, 2020 @ 21:42:31.000","2020-07-01T21:42:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,26,0,"3.881"
"Jul 1, 2020 @ 21:42:14.000","2020-07-01T21:42:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 1, 2020 @ 21:41:56.000","2020-07-01T21:41:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,5,7,7,,,
"Jul 1, 2020 @ 21:28:48.000","2020-07-01T21:28:48Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 1, 2020 @ 21:28:36.000","2020-07-01T21:28:36Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,1,1,2,,,
"Jul 1, 2020 @ 21:28:11.000","2020-07-01T21:28:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,28,27,
"Jul 1, 2020 @ 21:28:11.000","2020-07-01T21:28:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,28,27,
"Jul 1, 2020 @ 21:26:55.000","2020-07-01T21:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,27,0,
"Jul 1, 2020 @ 21:16:04.000","2020-07-01T21:16:04Z","safecast:3768313999","Solarcast #30026",3768313999,"33.403","-117.595",,,2,4,4,31,31,
"Jul 1, 2020 @ 21:14:11.000","2020-07-01T21:14:11Z","safecast:3865366066","Solarcast #33004",3865366066,"46.317","-119.325",,,,,,,36,
"Jul 1, 2020 @ 21:13:11.000","2020-07-01T21:13:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,26,
"Jul 1, 2020 @ 21:12:31.000","2020-07-01T21:12:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,30,0,"3.883"
"Jul 1, 2020 @ 21:12:14.000","2020-07-01T21:12:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 1, 2020 @ 21:11:56.000","2020-07-01T21:11:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,5,6,7,,,
"Jul 1, 2020 @ 21:04:09.000","2020-07-01T21:04:09Z","safecast:3709008148","Solarcast #30003",3709008148,"42.565","-70.784",,,,,,21,21,
"Jul 1, 2020 @ 20:58:48.000","2020-07-01T20:58:48Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 1, 2020 @ 20:58:37.000","2020-07-01T20:58:37Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,1,1,2,,,
"Jul 1, 2020 @ 20:58:11.000","2020-07-01T20:58:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,24,
"Jul 1, 2020 @ 20:56:55.000","2020-07-01T20:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,26,0,
"Jul 1, 2020 @ 20:49:23.000","2020-07-01T20:49:23Z","safecast:114699387","Solarcast #30023",114699387,"34.134","-118.382",,,,,,32,41,
"Jul 1, 2020 @ 20:43:11.000","2020-07-01T20:43:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,22,23,
"Jul 1, 2020 @ 20:42:31.000","2020-07-01T20:42:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,0,"3.885"
"Jul 1, 2020 @ 20:42:14.000","2020-07-01T20:42:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 1, 2020 @ 20:41:56.000","2020-07-01T20:41:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,3,5,5,,,
"Jul 1, 2020 @ 20:28:48.000","2020-07-01T20:28:48Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 1, 2020 @ 20:28:38.000","2020-07-01T20:28:38Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,0,1,1,,,
"Jul 1, 2020 @ 20:28:11.000","2020-07-01T20:28:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,22,
"Jul 1, 2020 @ 20:26:55.000","2020-07-01T20:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,0,
"Jul 1, 2020 @ 20:13:11.000","2020-07-01T20:13:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,25,
"Jul 1, 2020 @ 20:12:31.000","2020-07-01T20:12:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,23,0,"3.885"
"Jul 1, 2020 @ 20:12:14.000","2020-07-01T20:12:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 1, 2020 @ 20:11:56.000","2020-07-01T20:11:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,4,6,6,,,
"Jul 1, 2020 @ 19:58:59.000","2020-07-01T19:58:59Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 1, 2020 @ 19:58:33.000","2020-07-01T19:58:33Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,1,1,2,,,
"Jul 1, 2020 @ 19:58:21.000","2020-07-01T19:58:21Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,32,
"Jul 1, 2020 @ 19:56:55.000","2020-07-01T19:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,30,0,
"Jul 1, 2020 @ 19:53:57.000","2020-07-01T19:53:57Z","safecast:1094924990","Solarcast #30024",1094924990,"33.449","-117.649",,,6,10,11,28,26,"3.929"
"Jul 1, 2020 @ 19:45:35.000","2020-07-01T19:45:35Z","safecast:1162749983","Solarcast #33008",1162749983,"34.482","136.162",,,,,,,40,
"Jul 1, 2020 @ 19:43:11.000","2020-07-01T19:43:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,23,
"Jul 1, 2020 @ 19:42:31.000","2020-07-01T19:42:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,26,0,"3.886"
"Jul 1, 2020 @ 19:42:14.000","2020-07-01T19:42:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 1, 2020 @ 19:41:56.000","2020-07-01T19:41:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,3,4,4,,,
"Jul 1, 2020 @ 19:28:48.000","2020-07-01T19:28:48Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 1, 2020 @ 19:28:37.000","2020-07-01T19:28:37Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,1,2,2,,,
"Jul 1, 2020 @ 19:28:11.000","2020-07-01T19:28:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,28,25,
"Jul 1, 2020 @ 19:26:55.000","2020-07-01T19:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,26,0,
"Jul 1, 2020 @ 19:13:11.000","2020-07-01T19:13:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,26,
"Jul 1, 2020 @ 19:12:30.000","2020-07-01T19:12:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,0,"3.888"
"Jul 1, 2020 @ 19:12:13.000","2020-07-01T19:12:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 1, 2020 @ 19:11:56.000","2020-07-01T19:11:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,5,6,6,,,
"Jul 1, 2020 @ 18:58:51.000","2020-07-01T18:58:51Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 1, 2020 @ 18:58:37.000","2020-07-01T18:58:37Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,3,4,4,,,
"Jul 1, 2020 @ 18:58:12.000","2020-07-01T18:58:12Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,28,22,
"Jul 1, 2020 @ 18:58:11.000","2020-07-01T18:58:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,28,22,
"Jul 1, 2020 @ 18:56:55.000","2020-07-01T18:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,30,0,
"Jul 1, 2020 @ 18:56:31.000","2020-07-01T18:56:31Z","safecast:872300871","Solarcast #30013",872300871,"34.165","-118.135",,,,,,33,41,"3.599"
"Jul 1, 2020 @ 18:51:53.000","2020-07-01T18:51:54Z","safecast:4249659165","Solarcast #30018",4249659165,"34.132","-118.842",,,,,,,,"3.608"
"Jul 1, 2020 @ 18:43:11.000","2020-07-01T18:43:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,30,
"Jul 1, 2020 @ 18:42:30.000","2020-07-01T18:42:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,32,0,"3.89"
"Jul 1, 2020 @ 18:42:13.000","2020-07-01T18:42:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 1, 2020 @ 18:41:56.000","2020-07-01T18:41:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,7,8,8,,,
"Jul 1, 2020 @ 18:38:19.000","2020-07-01T18:38:19Z","safecast:1875225345","Solarcast #30006",1875225345,"37.358","140.368",,,,,,,,"3.597"
"Jul 1, 2020 @ 18:28:48.000","2020-07-01T18:28:48Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 1, 2020 @ 18:28:41.000","2020-07-01T18:28:41Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,7,9,9,,,
"Jul 1, 2020 @ 18:28:11.000","2020-07-01T18:28:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,29,29,
"Jul 1, 2020 @ 18:28:11.000","2020-07-01T18:28:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,29,29,
"Jul 1, 2020 @ 18:26:55.000","2020-07-01T18:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,29,0,
"Jul 1, 2020 @ 18:13:11.000","2020-07-01T18:13:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,21,
"Jul 1, 2020 @ 18:12:30.000","2020-07-01T18:12:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,27,0,"3.89"
"Jul 1, 2020 @ 18:12:13.000","2020-07-01T18:12:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 1, 2020 @ 18:11:56.000","2020-07-01T18:11:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,9,12,12,,,
"Jul 1, 2020 @ 18:02:46.000","2020-07-01T18:02:46Z","safecast:4177786812","Solarcast #30020",4177786812,"34.075","-118.198","25.822","36.376",3,5,6,25,35,
"Jul 1, 2020 @ 17:58:37.000","2020-07-01T17:58:37Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,4,5,6,,,
"Jul 1, 2020 @ 17:58:11.000","2020-07-01T17:58:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,27,
"Jul 1, 2020 @ 17:56:55.000","2020-07-01T17:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,0,
"Jul 1, 2020 @ 17:43:22.000","2020-07-01T17:43:22Z","safecast:1238569003","Solarcast #30002",1238569003,"37.523","139.939",,,,,,41,42,"3.892"
"Jul 1, 2020 @ 17:43:11.000","2020-07-01T17:43:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,22,
"Jul 1, 2020 @ 17:42:30.000","2020-07-01T17:42:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,25,0,"3.892"
"Jul 1, 2020 @ 17:42:13.000","2020-07-01T17:42:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 1, 2020 @ 17:41:56.000","2020-07-01T17:41:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,8,10,10,,,
"Jul 1, 2020 @ 17:40:14.000","2020-07-01T17:40:14Z","safecast:2750599726","Solarcast #33003",2750599726,"46.308","-119.347",,,,,,,23,"4.191"
"Jul 1, 2020 @ 17:28:48.000","2020-07-01T17:28:48Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 1, 2020 @ 17:28:37.000","2020-07-01T17:28:37Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,1,2,2,,,
"Jul 1, 2020 @ 17:28:12.000","2020-07-01T17:28:12Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,29,
"Jul 1, 2020 @ 17:28:11.000","2020-07-01T17:28:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,29,
"Jul 1, 2020 @ 17:26:55.000","2020-07-01T17:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,0,
"Jul 1, 2020 @ 17:17:41.000","2020-07-01T17:17:41Z","safecast:230442684","Solarcast #30016",230442684,"34.122","-118.261",,,,,,,34,"3.561"
"Jul 1, 2020 @ 17:13:11.000","2020-07-01T17:13:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,23,
"Jul 1, 2020 @ 17:12:30.000","2020-07-01T17:12:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,25,0,"3.893"
"Jul 1, 2020 @ 17:12:13.000","2020-07-01T17:12:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 1, 2020 @ 17:11:56.000","2020-07-01T17:11:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,8,10,11,,,
"Jul 1, 2020 @ 16:58:49.000","2020-07-01T16:58:49Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 1, 2020 @ 16:58:36.000","2020-07-01T16:58:36Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,2,3,3,,,
"Jul 1, 2020 @ 16:58:17.000","2020-07-01T16:58:17Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,28,
"Jul 1, 2020 @ 16:58:17.000","2020-07-01T16:58:17Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,28,
"Jul 1, 2020 @ 16:56:55.000","2020-07-01T16:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,25,0,
"Jul 1, 2020 @ 16:43:11.000","2020-07-01T16:43:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,28,
"Jul 1, 2020 @ 16:42:30.000","2020-07-01T16:42:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,27,0,"3.894"
"Jul 1, 2020 @ 16:42:13.000","2020-07-01T16:42:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 1, 2020 @ 16:41:56.000","2020-07-01T16:41:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,7,9,9,,,
"Jul 1, 2020 @ 16:37:31.000","2020-07-01T16:37:31Z","safecast:2152053642","Solarcast #30025",2152053642,"34.122","-118.261","20.888","49.297",9,14,16,37,39,"2.847"
"Jul 1, 2020 @ 16:32:15.000","2020-07-01T16:32:15Z","safecast:129232559","Solarcast #30012",129232559,"37.443","-122.128",,,,,,19,26,"3.6"
"Jul 1, 2020 @ 16:28:48.000","2020-07-01T16:28:48Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 1, 2020 @ 16:28:37.000","2020-07-01T16:28:37Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,0,1,1,,,
"Jul 1, 2020 @ 16:28:11.000","2020-07-01T16:28:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,28,24,
"Jul 1, 2020 @ 16:26:55.000","2020-07-01T16:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,29,0,
"Jul 1, 2020 @ 16:13:11.000","2020-07-01T16:13:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,20,
"Jul 1, 2020 @ 16:12:30.000","2020-07-01T16:12:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,29,0,"3.894"
"Jul 1, 2020 @ 16:12:13.000","2020-07-01T16:12:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 1, 2020 @ 16:11:56.000","2020-07-01T16:11:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,7,9,9,,,
"Jul 1, 2020 @ 15:58:48.000","2020-07-01T15:58:48Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 1, 2020 @ 15:58:37.000","2020-07-01T15:58:37Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,0,1,1,,,
"Jul 1, 2020 @ 15:58:11.000","2020-07-01T15:58:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,22,
"Jul 1, 2020 @ 15:57:51.000","2020-07-01T15:57:51Z","safecast:479911182","Solarcast #30007",479911182,"34.483","136.163",,,,,,41,50,"3.847"
"Jul 1, 2020 @ 15:56:55.000","2020-07-01T15:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,27,0,
"Jul 1, 2020 @ 15:43:11.000","2020-07-01T15:43:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,29,27,
