"service_uploaded","when_captured","device_urn","device_sn",device,"loc_lat","loc_lon","env_temp","env_humid","pms_pm01_0","pms_pm02_5","pms_pm10_0","lnd_7318c","lnd_7318u","bat_voltage"
"Feb 1, 2020 @ 10:18:50.000","2000-06-17T09:57:27Z","safecast:154534971","Solarcast #30000",154534971,"42.565","-70.784",,,3,4,5,,21,
"Feb 1, 2020 @ 10:18:50.000","2000-06-17T10:07:27Z","safecast:154534971","Solarcast #30000",154534971,"42.565","-70.784","2.833","84.51",2,3,4,,34,"4.036"
"Feb 1, 2020 @ 10:18:50.000","2000-06-17T10:18:13Z","safecast:154534971","Solarcast #30000",154534971,"42.565","-70.784",,,2,3,4,,36,
"Feb 1, 2020 @ 10:18:50.000","2000-06-17T09:27:27Z","safecast:154534971","Solarcast #30000",154534971,"42.565","-70.784",,,3,4,6,,41,
"Feb 1, 2020 @ 10:18:50.000","2000-06-17T09:37:27Z","safecast:154534971","Solarcast #30000",154534971,"42.565","-70.784","2.961","82.959",4,5,8,,32,"4.04"
"Feb 1, 2020 @ 10:18:50.000","2000-06-17T09:47:27Z","safecast:154534971","Solarcast #30000",154534971,"42.565","-70.784",,,2,3,5,,25,
"Feb 1, 2020 @ 10:18:18.000","2020-02-01T09:24:36Z","safecast:114699387","Solarcast #30023",114699387,"34.134","-118.382",,,,,,29,36,
"Feb 1, 2020 @ 10:18:18.000","2020-02-01T10:09:52Z","safecast:114699387","Solarcast #30023",114699387,"34.134","-118.382","13.205","35.874",0,0,0,34,33,"3.868"
"Feb 1, 2020 @ 10:18:18.000","2020-02-01T09:09:36Z","safecast:114699387","Solarcast #30023",114699387,"34.134","-118.382","13.483","36.847",0,0,0,33,32,"3.871"
"Feb 1, 2020 @ 10:18:18.000","2020-02-01T09:54:36Z","safecast:114699387","Solarcast #30023",114699387,"34.134","-118.382",,,,,,34,37,
"Feb 1, 2020 @ 10:18:18.000","2020-02-01T09:39:36Z","safecast:114699387","Solarcast #30023",114699387,"34.134","-118.382","13.21","37.081",0,0,0,30,33,"3.87"
"Feb 1, 2020 @ 10:17:07.000","2020-02-01T10:17:07Z","safecast:129232559","Solarcast #30012",129232559,"37.443","-122.128",,,,,,23,24,
"Feb 1, 2020 @ 10:15:57.000","2020-02-01T10:14:37Z","safecast:129232559","Solarcast #30012",129232559,"37.443","-122.128",,,,,,,,
"Feb 1, 2020 @ 10:14:39.000","2020-02-01T10:13:22Z","safecast:129232559","Solarcast #30012",129232559,"37.443","-122.128",,,,,,,,
"Feb 1, 2020 @ 10:14:21.000","2020-02-01T10:14:17Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,"3.673"
"Feb 1, 2020 @ 10:14:10.000","2020-02-01T10:14:02Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Feb 1, 2020 @ 10:13:51.000","2020-02-01T10:13:47Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Feb 1, 2020 @ 10:13:39.000","2020-02-01T10:13:32Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,5,7,9,,,
"Feb 1, 2020 @ 10:13:23.000","2020-02-01T09:27:59Z","safecast:4267748403","Solarcast #30019",4267748403,"34.122","-118.261","9.126","67.448",7,9,10,29,32,"3.874"
"Feb 1, 2020 @ 10:13:23.000","2020-02-01T10:13:14Z","safecast:4267748403","Solarcast #30019",4267748403,"34.122","-118.261",,,,,,27,38,
"Feb 1, 2020 @ 10:13:23.000","2020-02-01T09:57:59Z","safecast:4267748403","Solarcast #30019",4267748403,"34.122","-118.261","8.984","67.062",5,7,7,31,31,"3.874"
"Feb 1, 2020 @ 10:13:23.000","2020-02-01T09:42:59Z","safecast:4267748403","Solarcast #30019",4267748403,"34.122","-118.261",,,,,,29,36,
"Feb 1, 2020 @ 10:13:23.000","2020-02-01T09:12:59Z","safecast:4267748403","Solarcast #30019",4267748403,"34.122","-118.261",,,,,,25,30,
"Feb 1, 2020 @ 10:13:21.000","2020-02-01T10:13:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,22,23,
"Feb 1, 2020 @ 10:13:15.000","2020-02-01T10:13:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,22,23,
"Feb 1, 2020 @ 10:13:12.000","2020-02-01T10:12:52Z","safecast:129232559","Solarcast #30012",129232559,"37.443","-122.128",,,,,,,,
"Feb 1, 2020 @ 10:12:53.000","2020-02-01T10:11:43Z","safecast:129232559","Solarcast #30012",129232559,"37.443","-122.128",,,,,,,,
"Feb 1, 2020 @ 10:10:40.000","2020-02-01T10:09:55Z","safecast:3856112813","Solarcast #30001",3856112813,"47.612","-122.345",,,,,,3,40,
"Feb 1, 2020 @ 10:10:40.000","2020-02-01T09:09:40Z","safecast:3856112813","Solarcast #30001",3856112813,"47.612","-122.345",,,,,,0,40,
"Feb 1, 2020 @ 10:10:40.000","2020-02-01T09:39:40Z","safecast:3856112813","Solarcast #30001",3856112813,"47.612","-122.345",,,,,,1,36,
"Feb 1, 2020 @ 10:10:40.000","2020-02-01T09:24:40Z","safecast:3856112813","Solarcast #30001",3856112813,"47.612","-122.345","11.024","108.125",1,1,2,1,34,"3.732"
"Feb 1, 2020 @ 10:10:40.000","2020-02-01T09:54:40Z","safecast:3856112813","Solarcast #30001",3856112813,"47.612","-122.345",,,,,,4,38,"3.733"
"Feb 1, 2020 @ 10:09:54.000","2020-02-01T10:03:02Z","safecast:3937710776","Solarcast #33002",3937710776,"46.314","-119.345",,,,,,,33,
"Feb 1, 2020 @ 10:09:54.000","2020-02-01T09:22:47Z","safecast:3937710776","Solarcast #33002",3937710776,"46.314","-119.345",,,,,,,31,
"Feb 1, 2020 @ 10:09:54.000","2020-02-01T09:12:47Z","safecast:3937710776","Solarcast #33002",3937710776,"46.314","-119.345",,,,,,,35,"4.168"
"Feb 1, 2020 @ 10:09:54.000","2020-02-01T09:52:47Z","safecast:3937710776","Solarcast #33002",3937710776,"46.314","-119.345",,,,,,,32,
"Feb 1, 2020 @ 10:09:54.000","2020-02-01T09:02:47Z","safecast:3937710776","Solarcast #33002",3937710776,"46.314","-119.345",,,,,,,31,
"Feb 1, 2020 @ 10:09:54.000","2020-02-01T09:42:47Z","safecast:3937710776","Solarcast #33002",3937710776,"46.314","-119.345",,,,,,,28,"4.168"
"Feb 1, 2020 @ 10:09:54.000","2020-02-01T09:32:47Z","safecast:3937710776","Solarcast #33002",3937710776,"46.314","-119.345",,,,,,,32,
"Feb 1, 2020 @ 10:09:49.000","2020-02-01T10:08:52Z","safecast:129232559","Solarcast #30012",129232559,"37.443","-122.128",,,,,,,,
"Feb 1, 2020 @ 10:08:53.000","2020-02-01T10:07:37Z","safecast:129232559","Solarcast #30012",129232559,"37.443","-122.128",,,,,,,,
"Feb 1, 2020 @ 10:07:22.000","2020-02-01T10:06:52Z","safecast:129232559","Solarcast #30012",129232559,"37.443","-122.128",,,,,,,,
"Feb 1, 2020 @ 10:06:54.000","2020-02-01T10:05:37Z","safecast:129232559","Solarcast #30012",129232559,"37.443","-122.128",,,,,,,,
"Feb 1, 2020 @ 10:05:38.000","2020-02-01T10:04:22Z","safecast:129232559","Solarcast #30012",129232559,"37.443","-122.128",,,,,,,,
"Feb 1, 2020 @ 10:04:24.000","2020-02-01T10:04:10Z","safecast:479911182","Solarcast #30007",479911182,"34.483","136.163",,,,,,43,48,
"Feb 1, 2020 @ 10:04:24.000","2020-02-01T09:33:53Z","safecast:479911182","Solarcast #30007",479911182,"34.483","136.163",,,,,,41,44,
"Feb 1, 2020 @ 10:04:24.000","2020-02-01T09:18:53Z","safecast:479911182","Solarcast #30007",479911182,"34.483","136.163",,,,,,43,51,"3.675"
"Feb 1, 2020 @ 10:04:24.000","2020-02-01T09:48:53Z","safecast:479911182","Solarcast #30007",479911182,"34.483","136.163","1.224","88.932",3,4,4,41,51,"3.664"
"Feb 1, 2020 @ 10:04:24.000","2020-02-01T09:03:53Z","safecast:479911182","Solarcast #30007",479911182,"34.483","136.163",,,,,,40,52,
"Feb 1, 2020 @ 10:04:09.000","2020-02-01T10:03:22Z","safecast:129232559","Solarcast #30012",129232559,"37.443","-122.128",,,,,,,,
"Feb 1, 2020 @ 10:03:56.000","2020-02-01T10:03:56Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,24,
"Feb 1, 2020 @ 10:03:10.000","2020-02-01T09:47:52Z","safecast:129232559","Solarcast #30012",129232559,"37.443","-122.128","5.83","110.191",8,11,13,22,23,"3.899"
"Feb 1, 2020 @ 10:03:10.000","2020-02-01T10:03:08Z","safecast:129232559","Solarcast #30012",129232559,"37.443","-122.128",,,,,,,,
"Feb 1, 2020 @ 10:03:08.000","2020-02-01T09:25:18Z","safecast:1238569003","Solarcast #30002",1238569003,"37.523","139.939",,,,,,41,50,"3.739"
"Feb 1, 2020 @ 10:03:08.000","2020-02-01T09:40:18Z","safecast:1238569003","Solarcast #30002",1238569003,"37.523","139.939",,,,,,40,49,
"Feb 1, 2020 @ 10:03:08.000","2020-02-01T09:55:41Z","safecast:1238569003","Solarcast #30002",1238569003,"37.523","139.939",,,,,,,,
"Feb 1, 2020 @ 10:03:08.000","2020-02-01T09:10:18Z","safecast:1238569003","Solarcast #30002",1238569003,"37.523","139.939",,,,,,39,37,
"Feb 1, 2020 @ 10:02:55.000","2020-02-01T09:25:59Z","safecast:2750599726","Solarcast #33003",2750599726,"46.308","-119.347",,,,,,,31,
"Feb 1, 2020 @ 10:02:55.000","2020-02-01T09:35:59Z","safecast:2750599726","Solarcast #33003",2750599726,"46.308","-119.347",,,,,,,28,
"Feb 1, 2020 @ 10:02:55.000","2020-02-01T09:45:59Z","safecast:2750599726","Solarcast #33003",2750599726,"46.308","-119.347",,,,,,,27,"4.164"
"Feb 1, 2020 @ 10:02:55.000","2020-02-01T08:55:59Z","safecast:2750599726","Solarcast #33003",2750599726,"46.308","-119.347",,,,,,,30,
"Feb 1, 2020 @ 10:02:55.000","2020-02-01T09:05:59Z","safecast:2750599726","Solarcast #33003",2750599726,"46.308","-119.347",,,,,,,29,
"Feb 1, 2020 @ 10:02:55.000","2020-02-01T09:56:14Z","safecast:2750599726","Solarcast #33003",2750599726,"46.308","-119.347",,,,,,,30,
"Feb 1, 2020 @ 10:02:55.000","2020-02-01T09:15:59Z","safecast:2750599726","Solarcast #33003",2750599726,"46.308","-119.347",,,,,,,30,"4.164"
"Feb 1, 2020 @ 09:58:15.000","2020-02-01T09:58:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,27,21,
"Feb 1, 2020 @ 09:56:54.000","2020-02-01T09:56:48Z","safecast:1238569003","Solarcast #30002",1238569003,"37.523","139.939","2.859","82.168",0,0,0,41,51,"3.739"
"Feb 1, 2020 @ 09:56:09.000","2020-02-01T09:23:07Z","safecast:2670856639","Solarcast #30014",2670856639,"34.452","-119.822","9.579","75.844",0,0,0,29,36,
"Feb 1, 2020 @ 09:56:09.000","2020-02-01T08:53:07Z","safecast:2670856639","Solarcast #30014",2670856639,"34.452","-119.822","9.564","76.608",0,1,1,34,37,
"Feb 1, 2020 @ 09:56:09.000","2020-02-01T09:08:07Z","safecast:2670856639","Solarcast #30014",2670856639,"34.452","-119.822",,,,,,29,38,"3.878"
"Feb 1, 2020 @ 09:56:09.000","2020-02-01T09:53:28Z","safecast:2670856639","Solarcast #30014",2670856639,"34.452","-119.822","9.418","76.105",0,0,0,29,40,
"Feb 1, 2020 @ 09:56:09.000","2020-02-01T09:38:07Z","safecast:2670856639","Solarcast #30014",2670856639,"34.452","-119.822",,,,,,33,38,"3.877"
"Feb 1, 2020 @ 09:53:46.000","2020-02-01T09:22:44Z","safecast:2299238163","Solarcast #30017",2299238163,"34.112","-118.256","8.411","59.35",3,4,5,29,33,"3.866"
"Feb 1, 2020 @ 09:53:46.000","2020-02-01T09:07:44Z","safecast:2299238163","Solarcast #30017",2299238163,"34.112","-118.256",,,,,,28,29,
"Feb 1, 2020 @ 09:53:46.000","2020-02-01T08:52:44Z","safecast:2299238163","Solarcast #30017",2299238163,"34.112","-118.256","8.743","58.512",2,3,4,28,31,"3.868"
"Feb 1, 2020 @ 09:53:46.000","2020-02-01T09:37:44Z","safecast:2299238163","Solarcast #30017",2299238163,"34.112","-118.256",,,,,,29,30,
"Feb 1, 2020 @ 09:53:46.000","2020-02-01T09:52:59Z","safecast:2299238163","Solarcast #30017",2299238163,"34.112","-118.256","8.064","60.288",3,4,4,32,33,"3.865"
"Feb 1, 2020 @ 09:52:54.000","2020-02-01T09:46:58Z","safecast:1344890106","Solarcast #33001",1344890106,"34.148","-118.094",,,,,,,32,"3.644"
"Feb 1, 2020 @ 09:52:54.000","2020-02-01T09:01:43Z","safecast:1344890106","Solarcast #33001",1344890106,"34.148","-118.094",,,,,,,35,
"Feb 1, 2020 @ 09:52:54.000","2020-02-01T09:31:43Z","safecast:1344890106","Solarcast #33001",1344890106,"34.148","-118.094",,,,,,,36,
"Feb 1, 2020 @ 09:52:54.000","2020-02-01T09:16:43Z","safecast:1344890106","Solarcast #33001",1344890106,"34.148","-118.094",,,,,,,31,"3.644"
"Feb 1, 2020 @ 09:52:54.000","2020-02-01T08:46:43Z","safecast:1344890106","Solarcast #33001",1344890106,"34.148","-118.094",,,,,,,37,"3.644"
"Feb 1, 2020 @ 09:51:29.000","2020-02-01T09:04:42Z","safecast:974587752","Solarcast #30008",974587752,"34.481","136.161",,,,,,42,55,
"Feb 1, 2020 @ 09:51:29.000","2020-02-01T09:19:42Z","safecast:974587752","Solarcast #30008",974587752,"34.481","136.161",,,,,,34,45,"3.727"
"Feb 1, 2020 @ 09:51:29.000","2020-02-01T08:49:42Z","safecast:974587752","Solarcast #30008",974587752,"34.481","136.161","3.392","83.691",0,1,1,43,47,"3.729"
"Feb 1, 2020 @ 09:51:29.000","2020-02-01T09:50:04Z","safecast:974587752","Solarcast #30008",974587752,"34.481","136.161","1.623","88.999",1,3,4,48,47,"3.727"
"Feb 1, 2020 @ 09:51:29.000","2020-02-01T09:34:42Z","safecast:974587752","Solarcast #30008",974587752,"34.481","136.161",,,,,,37,51,
"Feb 1, 2020 @ 09:50:27.000","2020-02-01T09:19:11Z","safecast:1045649384","Solarcast #30022",1045649384,"37.739","-122.503",,,,,,22,4,
"Feb 1, 2020 @ 09:50:27.000","2020-02-01T09:04:11Z","safecast:1045649384","Solarcast #30022",1045649384,"37.739","-122.503","9.324","117.167",34,55,75,26,5,"3.897"
"Feb 1, 2020 @ 09:50:27.000","2020-02-01T09:50:07Z","safecast:1045649384","Solarcast #30022",1045649384,"37.739","-122.503",,,,,,29,6,
"Feb 1, 2020 @ 09:50:27.000","2020-02-01T08:49:11Z","safecast:1045649384","Solarcast #30022",1045649384,"37.739","-122.503",,,,,,28,5,
"Feb 1, 2020 @ 09:50:27.000","2020-02-01T09:34:11Z","safecast:1045649384","Solarcast #30022",1045649384,"37.739","-122.503","9.022","117.837",33,52,67,28,5,"3.896"
"Feb 1, 2020 @ 09:50:20.000","2020-02-01T09:50:20Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,"3.665"
"Feb 1, 2020 @ 09:50:05.000","2020-02-01T08:58:33Z","safecast:1094924990","Solarcast #30024",1094924990,"33.449","-117.649",,,,,,26,30,
"Feb 1, 2020 @ 09:50:05.000","2020-02-01T09:43:49Z","safecast:1094924990","Solarcast #30024",1094924990,"33.449","-117.649",,,2,2,2,28,28,
"Feb 1, 2020 @ 09:50:05.000","2020-02-01T08:43:33Z","safecast:1094924990","Solarcast #30024",1094924990,"33.449","-117.649",,,2,4,5,30,29,
"Feb 1, 2020 @ 09:50:05.000","2020-02-01T09:13:33Z","safecast:1094924990","Solarcast #30024",1094924990,"33.449","-117.649",,,1,1,2,26,33,
"Feb 1, 2020 @ 09:50:05.000","2020-02-01T09:28:33Z","safecast:1094924990","Solarcast #30024",1094924990,"33.449","-117.649",,,,,,26,31,
"Feb 1, 2020 @ 09:50:02.000","2020-02-01T09:50:02Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Feb 1, 2020 @ 09:49:50.000","2020-02-01T09:49:50Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875","11.361","100.471",,,,,,
"Feb 1, 2020 @ 09:49:31.000","2020-02-01T09:49:31Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Feb 1, 2020 @ 09:49:28.000","2020-02-01T09:49:28Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,0,1,1,,,
"Feb 1, 2020 @ 09:49:08.000","2020-02-01T09:49:08Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,22,25,
"Feb 1, 2020 @ 09:49:02.000","2020-02-01T09:49:02Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,22,25,
"Feb 1, 2020 @ 09:48:56.000","2020-02-01T09:48:56Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,22,25,
"Feb 1, 2020 @ 09:45:31.000","2020-02-01T09:14:09Z","safecast:1162749983","Solarcast #33008",1162749983,"34.484","136.163",,,,,,,39,"4.044"
"Feb 1, 2020 @ 09:45:31.000","2020-02-01T09:24:09Z","safecast:1162749983","Solarcast #33008",1162749983,"34.484","136.163",,,,,,,40,
"Feb 1, 2020 @ 09:45:31.000","2020-02-01T08:54:09Z","safecast:1162749983","Solarcast #33008",1162749983,"34.484","136.163",,,,,,,43,
"Feb 1, 2020 @ 09:45:31.000","2020-02-01T09:44:31Z","safecast:1162749983","Solarcast #33008",1162749983,"34.484","136.163",,,,,,,34,"4.042"
"Feb 1, 2020 @ 09:45:31.000","2020-02-01T08:44:09Z","safecast:1162749983","Solarcast #33008",1162749983,"34.484","136.163",,,,,,,40,"4.043"
"Feb 1, 2020 @ 09:45:31.000","2020-02-01T09:04:09Z","safecast:1162749983","Solarcast #33008",1162749983,"34.484","136.163",,,,,,,43,
"Feb 1, 2020 @ 09:45:31.000","2020-02-01T09:34:09Z","safecast:1162749983","Solarcast #33008",1162749983,"34.484","136.163",,,,,,,31,
"Feb 1, 2020 @ 09:44:10.000","2020-02-01T08:58:31Z","safecast:4249659165","Solarcast #30018",4249659165,"34.132","-118.842",,,,,,31,38,
"Feb 1, 2020 @ 09:44:10.000","2020-02-01T08:43:31Z","safecast:4249659165","Solarcast #30018",4249659165,"34.132","-118.842","6.511","67.201",0,0,0,31,36,"3.649"
"Feb 1, 2020 @ 09:44:10.000","2020-02-01T09:28:31Z","safecast:4249659165","Solarcast #30018",4249659165,"34.132","-118.842",,,,,,34,31,
"Feb 1, 2020 @ 09:44:10.000","2020-02-01T09:13:31Z","safecast:4249659165","Solarcast #30018",4249659165,"34.132","-118.842",,,,,,36,36,"3.652"
"Feb 1, 2020 @ 09:44:10.000","2020-02-01T09:43:46Z","safecast:4249659165","Solarcast #30018",4249659165,"34.132","-118.842","6.327","72.08",0,0,0,32,34,"3.648"
"Feb 1, 2020 @ 09:44:09.000","2020-02-01T09:44:02Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,"3.664"
"Feb 1, 2020 @ 09:43:51.000","2020-02-01T09:43:47Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Feb 1, 2020 @ 09:43:47.000","2020-02-01T09:33:08Z","safecast:129232559","Solarcast #30012",129232559,"37.443","-122.128",,,,,,25,28,
"Feb 1, 2020 @ 09:43:47.000","2020-02-01T09:17:52Z","safecast:129232559","Solarcast #30012",129232559,"37.443","-122.128","6.322","109.331",8,11,12,20,23,"3.901"
"Feb 1, 2020 @ 09:43:47.000","2020-02-01T08:32:52Z","safecast:129232559","Solarcast #30012",129232559,"37.443","-122.128","7.577","107.481",8,10,11,21,28,
"Feb 1, 2020 @ 09:43:47.000","2020-02-01T08:47:52Z","safecast:129232559","Solarcast #30012",129232559,"37.443","-122.128","7.48","107.851",8,11,11,20,22,"3.9"
"Feb 1, 2020 @ 09:43:47.000","2020-02-01T09:02:52Z","safecast:129232559","Solarcast #30012",129232559,"37.443","-122.128",,,,,,23,20,
"Feb 1, 2020 @ 09:43:39.000","2020-02-01T09:43:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,20,
"Feb 1, 2020 @ 09:43:33.000","2020-02-01T09:43:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,20,
"Feb 1, 2020 @ 09:43:26.000","2020-02-01T09:43:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,20,
"Feb 1, 2020 @ 09:43:21.000","2020-02-01T09:43:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,20,
"Feb 1, 2020 @ 09:43:15.000","2020-02-01T09:43:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,20,
"Feb 1, 2020 @ 09:38:35.000","2020-02-01T09:32:34Z","safecast:3709008148","Solarcast #30003",3709008148,"42.565","-70.784","2.717","99.187",3,5,7,25,22,"3.742"
"Feb 1, 2020 @ 09:38:35.000","2020-02-01T08:47:19Z","safecast:3709008148","Solarcast #30003",3709008148,"42.565","-70.784",,,,,,27,23,
"Feb 1, 2020 @ 09:38:35.000","2020-02-01T08:32:19Z","safecast:3709008148","Solarcast #30003",3709008148,"42.565","-70.784","1.992","97.861",6,9,14,25,23,"3.745"
"Feb 1, 2020 @ 09:38:35.000","2020-02-01T09:02:19Z","safecast:3709008148","Solarcast #30003",3709008148,"42.565","-70.784","2.182","98.933",5,8,10,22,23,"3.744"
"Feb 1, 2020 @ 09:38:35.000","2020-02-01T09:17:19Z","safecast:3709008148","Solarcast #30003",3709008148,"42.565","-70.784",,,,,,20,22,
"Feb 1, 2020 @ 09:33:56.000","2020-02-01T09:33:56Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,26,
"Feb 1, 2020 @ 09:32:36.000","2020-02-01T08:40:55Z","safecast:2651380949","Solarcast #33009",2651380949,"37.408","141.015",,,,,,,"1,390",
"Feb 1, 2020 @ 09:32:36.000","2020-02-01T08:30:55Z","safecast:2651380949","Solarcast #33009",2651380949,"37.408","141.015",,,,,,,"1,368",
"Feb 1, 2020 @ 09:32:36.000","2020-02-01T09:00:55Z","safecast:2651380949","Solarcast #33009",2651380949,"37.408","141.015",,,,,,,"1,329",
"Feb 1, 2020 @ 09:32:36.000","2020-02-01T08:50:55Z","safecast:2651380949","Solarcast #33009",2651380949,"37.408","141.015",,,,,,,"1,378","4.176"
"Feb 1, 2020 @ 09:32:36.000","2020-02-01T09:31:13Z","safecast:2651380949","Solarcast #33009",2651380949,"37.408","141.015",,,,,,,"1,349",
"Feb 1, 2020 @ 09:32:36.000","2020-02-01T09:10:55Z","safecast:2651380949","Solarcast #33009",2651380949,"37.408","141.015",,,,,,,"1,370",
"Feb 1, 2020 @ 09:32:36.000","2020-02-01T09:20:55Z","safecast:2651380949","Solarcast #33009",2651380949,"37.408","141.015",,,,,,,"1,379","4.176"
"Feb 1, 2020 @ 09:28:15.000","2020-02-01T09:28:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,17,
"Feb 1, 2020 @ 09:26:12.000","2000-06-17T08:27:27Z","safecast:154534971","Solarcast #30000",154534971,"42.565","-70.784",,,7,9,11,,39,
"Feb 1, 2020 @ 09:26:12.000","2000-06-17T08:37:27Z","safecast:154534971","Solarcast #30000",154534971,"42.565","-70.784","2.051","82.256",6,9,10,,25,"4.049"
"Feb 1, 2020 @ 09:26:12.000","2000-06-17T09:18:13Z","safecast:154534971","Solarcast #30000",154534971,"42.565","-70.784",,,4,6,8,,45,
"Feb 1, 2020 @ 09:26:12.000","2000-06-17T09:07:27Z","safecast:154534971","Solarcast #30000",154534971,"42.565","-70.784","2.531","83.024",5,6,9,,25,"4.044"
"Feb 1, 2020 @ 09:26:12.000","2000-06-17T08:57:27Z","safecast:154534971","Solarcast #30000",154534971,"42.565","-70.784",,,5,7,10,,30,
"Feb 1, 2020 @ 09:26:12.000","2000-06-17T08:47:27Z","safecast:154534971","Solarcast #30000",154534971,"42.565","-70.784",,,6,7,11,,19,
"Feb 1, 2020 @ 09:19:34.000","2020-02-01T09:19:34Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,"3.664"
"Feb 1, 2020 @ 09:19:22.000","2020-02-01T09:19:22Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Feb 1, 2020 @ 09:18:57.000","2020-02-01T09:18:57Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,27,
"Feb 1, 2020 @ 09:18:56.000","2020-02-01T09:18:56Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,27,
"Feb 1, 2020 @ 09:18:18.000","2020-02-01T08:28:37Z","safecast:1875225345","Solarcast #30006",1875225345,"37.358","140.367",,,,,,41,39,
"Feb 1, 2020 @ 09:18:18.000","2020-02-01T08:13:37Z","safecast:1875225345","Solarcast #30006",1875225345,"37.358","140.367","8.69","55.059",0,0,0,32,45,
"Feb 1, 2020 @ 09:18:18.000","2020-02-01T09:14:01Z","safecast:1875225345","Solarcast #30006",1875225345,"37.358","140.367","5.079","69.867",0,0,0,37,39,
"Feb 1, 2020 @ 09:18:18.000","2020-02-01T08:43:37Z","safecast:1875225345","Solarcast #30006",1875225345,"37.358","140.367","6.242","63.844",0,0,0,35,41,
"Feb 1, 2020 @ 09:18:18.000","2020-02-01T08:58:37Z","safecast:1875225345","Solarcast #30006",1875225345,"37.358","140.367",,,,,,35,45,
"Feb 1, 2020 @ 09:13:57.000","2020-02-01T09:13:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,20,16,
"Feb 1, 2020 @ 09:13:51.000","2020-02-01T09:13:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,20,16,
"Feb 1, 2020 @ 09:13:48.000","2020-02-01T09:13:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,20,16,
"Feb 1, 2020 @ 09:13:48.000","2020-02-01T09:13:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,20,16,
"Feb 1, 2020 @ 09:13:47.000","2020-02-01T09:13:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,20,16,
"Feb 1, 2020 @ 09:13:27.000","2020-02-01T09:13:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,20,16,
"Feb 1, 2020 @ 09:13:21.000","2020-02-01T09:13:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,20,16,
"Feb 1, 2020 @ 09:13:15.000","2020-02-01T09:13:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,20,16,
"Feb 1, 2020 @ 09:10:43.000","2020-02-01T09:10:42Z","safecast:872300871","Solarcast #30013",872300871,"34.165","-118.135",,,,,,36,43,"3.597"
"Feb 1, 2020 @ 09:03:56.000","2020-02-01T09:03:56Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,29,31,
"Feb 1, 2020 @ 09:00:10.000","2020-02-01T08:42:59Z","safecast:4267748403","Solarcast #30019",4267748403,"34.122","-118.261",,,,,,32,32,
"Feb 1, 2020 @ 09:00:10.000","2020-02-01T08:27:59Z","safecast:4267748403","Solarcast #30019",4267748403,"34.122","-118.261","9.744","61.162",6,8,9,26,33,"3.877"
