"service_uploaded","when_captured","device_urn","device_sn",device,"loc_lat","loc_lon","env_temp","env_humid","pms_pm01_0","pms_pm02_5","pms_pm10_0","lnd_7318c","lnd_7318u","bat_voltage"
"Jun 30, 2020 @ 14:53:08.000","2020-06-30T14:53:08Z","safecast:3937710776","Solarcast #33002",3937710776,"46.314","-119.345",,,,,,,0,
"Jun 30, 2020 @ 14:47:13.000","2020-06-30T14:47:13Z","safecast:2670856639","Solarcast #30014",2670856639,"34.452","-119.822","15.569","82.777",3,6,6,38,45,"3.796"
"Jun 30, 2020 @ 14:43:12.000","2020-06-30T14:43:12Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,30,
"Jun 30, 2020 @ 14:42:31.000","2020-06-30T14:42:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,,"3.885"
"Jun 30, 2020 @ 14:42:14.000","2020-06-30T14:42:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 30, 2020 @ 14:41:57.000","2020-06-30T14:41:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,0,1,1,,,
"Jun 30, 2020 @ 14:28:50.000","2020-06-30T14:28:50Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 30, 2020 @ 14:28:38.000","2020-06-30T14:28:38Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,0,1,1,,,
"Jun 30, 2020 @ 14:28:12.000","2020-06-30T14:28:12Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,30,26,
"Jun 30, 2020 @ 14:26:56.000","2020-06-30T14:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,26,,
"Jun 30, 2020 @ 14:22:18.000","2020-06-30T14:22:18Z","safecast:3856112813","Solarcast #30001",3856112813,"47.612","-122.345",,,,,,13,13,
"Jun 30, 2020 @ 14:13:12.000","2020-06-30T14:13:12Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,27,
"Jun 30, 2020 @ 14:12:31.000","2020-06-30T14:12:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,27,,"3.89"
"Jun 30, 2020 @ 14:12:14.000","2020-06-30T14:12:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 30, 2020 @ 14:11:57.000","2020-06-30T14:11:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,0,0,1,,,
"Jun 30, 2020 @ 14:09:01.000","2020-06-30T14:09:01Z","safecast:1094924990","Solarcast #30024",1094924990,"33.449","-117.649",,,,,,28,32,
"Jun 30, 2020 @ 13:58:50.000","2020-06-30T13:58:50Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 30, 2020 @ 13:58:38.000","2020-06-30T13:58:38Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,4,4,,,
"Jun 30, 2020 @ 13:58:17.000","2020-06-30T13:58:17Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,29,
"Jun 30, 2020 @ 13:58:13.000","2020-06-30T13:58:13Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,29,
"Jun 30, 2020 @ 13:56:56.000","2020-06-30T13:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,23,,
"Jun 30, 2020 @ 13:49:06.000","2020-06-30T13:49:06Z","safecast:2299238163","Solarcast #30017",2299238163,"34.112","-118.255","13.017","77.456",11,14,15,30,37,"3.868"
"Jun 30, 2020 @ 13:43:19.000","2020-06-30T13:43:19Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,29,28,
"Jun 30, 2020 @ 13:42:31.000","2020-06-30T13:42:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,29,,"3.897"
"Jun 30, 2020 @ 13:42:14.000","2020-06-30T13:42:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 30, 2020 @ 13:41:57.000","2020-06-30T13:41:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,0,0,0,,,
"Jun 30, 2020 @ 13:28:49.000","2020-06-30T13:28:49Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 30, 2020 @ 13:28:43.000","2020-06-30T13:28:43Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,1,2,2,,,
"Jun 30, 2020 @ 13:28:12.000","2020-06-30T13:28:12Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,27,
"Jun 30, 2020 @ 13:26:56.000","2020-06-30T13:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,,
"Jun 30, 2020 @ 13:26:44.000","2020-06-30T13:26:44Z","safecast:1875225345","Solarcast #30006",1875225345,"37.358","140.368",,,,,,36,44,"3.592"
"Jun 30, 2020 @ 13:13:12.000","2020-06-30T13:13:12Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,23,
"Jun 30, 2020 @ 13:12:31.000","2020-06-30T13:12:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,27,,"3.896"
"Jun 30, 2020 @ 13:12:14.000","2020-06-30T13:12:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 30, 2020 @ 13:11:57.000","2020-06-30T13:11:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,0,0,0,,,
"Jun 30, 2020 @ 12:58:50.000","2020-06-30T12:58:50Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 30, 2020 @ 12:58:43.000","2020-06-30T12:58:43Z","safecast:4249659165","Solarcast #30018",4249659165,"34.132","-118.842",,,,,,31,34,"3.602"
"Jun 30, 2020 @ 12:58:37.000","2020-06-30T12:58:37Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,2,3,3,,,
"Jun 30, 2020 @ 12:58:29.000","2020-06-30T12:58:29Z","safecast:2651380949","Solarcast #33009",2651380949,"37.408","141.015",,,,,,,"1,315",
"Jun 30, 2020 @ 12:58:13.000","2020-06-30T12:58:13Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,25,
"Jun 30, 2020 @ 12:58:12.000","2020-06-30T12:58:12Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,25,
"Jun 30, 2020 @ 12:56:56.000","2020-06-30T12:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,27,,
"Jun 30, 2020 @ 12:56:32.000","2020-06-30T12:56:32Z","safecast:872300871","Solarcast #30013",872300871,"34.165","-118.135",,,,,,34,40,"3.594"
"Jun 30, 2020 @ 12:43:12.000","2020-06-30T12:43:12Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,27,
"Jun 30, 2020 @ 12:42:31.000","2020-06-30T12:42:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,23,,"3.895"
"Jun 30, 2020 @ 12:42:14.000","2020-06-30T12:42:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 30, 2020 @ 12:41:57.000","2020-06-30T12:41:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,0,0,1,,,
"Jun 30, 2020 @ 12:28:50.000","2020-06-30T12:28:50Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 30, 2020 @ 12:28:38.000","2020-06-30T12:28:38Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,0,1,1,,,
"Jun 30, 2020 @ 12:28:12.000","2020-06-30T12:28:12Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,20,
"Jun 30, 2020 @ 12:13:18.000","2020-06-30T12:13:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,,"3.874"
"Jun 30, 2020 @ 12:13:12.000","2020-06-30T12:13:12Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,22,21,
"Jun 30, 2020 @ 12:13:01.000","2020-06-30T12:12:57Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 30, 2020 @ 12:12:44.000","2020-06-30T12:12:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,0,0,0,,,
"Jun 30, 2020 @ 12:11:58.000","2020-06-30T12:11:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 30, 2020 @ 11:58:50.000","2020-06-30T11:58:50Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 30, 2020 @ 11:58:38.000","2020-06-30T11:58:38Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,2,3,3,,,
"Jun 30, 2020 @ 11:58:17.000","2020-06-30T11:58:17Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,25,
"Jun 30, 2020 @ 11:56:57.000","2020-06-30T11:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,,
"Jun 30, 2020 @ 11:43:12.000","2020-06-30T11:43:12Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,28,25,
"Jun 30, 2020 @ 11:42:33.000","2020-06-30T11:42:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,,"3.887"
"Jun 30, 2020 @ 11:42:15.000","2020-06-30T11:42:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 30, 2020 @ 11:41:58.000","2020-06-30T11:41:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,0,0,0,,,
"Jun 30, 2020 @ 11:28:49.000","2020-06-30T11:28:49Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 30, 2020 @ 11:28:38.000","2020-06-30T11:28:38Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,0,1,1,,,
"Jun 30, 2020 @ 11:28:25.000","2020-06-30T11:28:25Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,29,28,
"Jun 30, 2020 @ 11:26:57.000","2020-06-30T11:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,26,,
"Jun 30, 2020 @ 11:17:36.000","2020-06-30T11:17:36Z","safecast:230442684","Solarcast #30016",230442684,"34.122","-118.261",,,,,,,32,"3.562"
"Jun 30, 2020 @ 11:13:13.000","2020-06-30T11:13:13Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,23,
"Jun 30, 2020 @ 11:12:33.000","2020-06-30T11:12:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,29,,"3.866"
"Jun 30, 2020 @ 11:12:15.000","2020-06-30T11:12:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 30, 2020 @ 11:11:58.000","2020-06-30T11:11:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,0,0,0,,,
"Jun 30, 2020 @ 10:58:50.000","2020-06-30T10:58:50Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 30, 2020 @ 10:58:38.000","2020-06-30T10:58:38Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,4,4,5,,,
"Jun 30, 2020 @ 10:58:12.000","2020-06-30T10:58:12Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,27,
"Jun 30, 2020 @ 10:58:12.000","2020-06-30T10:58:12Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,27,
"Jun 30, 2020 @ 10:56:57.000","2020-06-30T10:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,25,,
"Jun 30, 2020 @ 10:47:49.000","2020-06-30T10:47:49Z","safecast:1045649384","Solarcast #30022",1045649384,"37.739","-122.503","14.129","92.5",7,11,14,16,2,
"Jun 30, 2020 @ 10:43:18.000","2020-06-30T10:43:18Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,21,22,
"Jun 30, 2020 @ 10:42:31.000","2020-06-30T10:42:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,26,,"3.887"
"Jun 30, 2020 @ 10:42:14.000","2020-06-30T10:42:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 30, 2020 @ 10:41:57.000","2020-06-30T10:41:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,1,2,2,,,
"Jun 30, 2020 @ 10:32:16.000","2020-06-30T10:32:16Z","safecast:129232559","Solarcast #30012",129232559,"37.443","-122.128",,,,,,20,22,"3.588"
"Jun 30, 2020 @ 10:28:49.000","2020-06-30T10:28:49Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 30, 2020 @ 10:28:37.000","2020-06-30T10:28:37Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,2,3,3,,,
"Jun 30, 2020 @ 10:28:18.000","2020-06-30T10:28:18Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,25,
"Jun 30, 2020 @ 10:28:12.000","2020-06-30T10:28:12Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,25,
"Jun 30, 2020 @ 10:26:56.000","2020-06-30T10:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,27,,
"Jun 30, 2020 @ 10:16:46.000","2020-06-30T10:16:46Z","safecast:1094924990","Solarcast #30024",1094924990,"33.449","-117.649",,,,,,27,32,
"Jun 30, 2020 @ 10:13:13.000","2020-06-30T10:13:13Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,21,
"Jun 30, 2020 @ 10:12:31.000","2020-06-30T10:12:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,,"3.891"
"Jun 30, 2020 @ 10:12:14.000","2020-06-30T10:12:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 30, 2020 @ 10:11:57.000","2020-06-30T10:11:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,1,2,3,,,
"Jun 30, 2020 @ 10:01:40.000","2020-06-30T10:01:40Z","safecast:1344890106","Solarcast #33001",1344890106,"34.148","-118.094",,,,,,,35,
"Jun 30, 2020 @ 09:58:47.000","2020-06-30T09:58:47Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 30, 2020 @ 09:58:35.000","2020-06-30T09:58:35Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,2,2,3,,,
"Jun 30, 2020 @ 09:58:24.000","2020-06-30T09:58:24Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,27,
"Jun 30, 2020 @ 09:58:19.000","2020-06-30T09:58:19Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,27,
"Jun 30, 2020 @ 09:58:18.000","2020-06-30T09:58:18Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,27,
"Jun 30, 2020 @ 09:58:13.000","2020-06-30T09:58:13Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,27,
"Jun 30, 2020 @ 09:56:56.000","2020-06-30T09:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,,
"Jun 30, 2020 @ 09:43:12.000","2020-06-30T09:43:12Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,29,
"Jun 30, 2020 @ 09:42:31.000","2020-06-30T09:42:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,26,,"3.887"
"Jun 30, 2020 @ 09:42:14.000","2020-06-30T09:42:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 30, 2020 @ 09:41:57.000","2020-06-30T09:41:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,1,2,2,,,
"Jun 30, 2020 @ 09:28:50.000","2020-06-30T09:28:50Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 30, 2020 @ 09:28:38.000","2020-06-30T09:28:38Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,2,3,3,,,
"Jun 30, 2020 @ 09:28:12.000","2020-06-30T09:28:12Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,25,
"Jun 30, 2020 @ 09:26:56.000","2020-06-30T09:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,21,,
"Jun 30, 2020 @ 09:13:16.000","2020-06-30T09:13:16Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,25,
"Jun 30, 2020 @ 09:12:41.000","2020-06-30T09:12:41Z","safecast:1162749983","Solarcast #33008",1162749983,"34.482","136.162",,,,,,,42,"4.176"
"Jun 30, 2020 @ 09:12:31.000","2020-06-30T09:12:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,27,,"3.831"
"Jun 30, 2020 @ 09:12:14.000","2020-06-30T09:12:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 30, 2020 @ 09:11:57.000","2020-06-30T09:11:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,3,3,3,,,
"Jun 30, 2020 @ 08:58:50.000","2020-06-30T08:58:50Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 30, 2020 @ 08:58:38.000","2020-06-30T08:58:38Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,3,5,5,,,
"Jun 30, 2020 @ 08:58:13.000","2020-06-30T08:58:13Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,22,25,
"Jun 30, 2020 @ 08:58:12.000","2020-06-30T08:58:12Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,22,25,
"Jun 30, 2020 @ 08:56:56.000","2020-06-30T08:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,29,,
"Jun 30, 2020 @ 08:46:08.000","2020-06-30T08:46:08Z","safecast:3768313999","Solarcast #30026",3768313999,"33.403","-117.595",,,3,4,5,31,35,
"Jun 30, 2020 @ 08:43:14.000","2020-06-30T08:43:14Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,26,
"Jun 30, 2020 @ 08:42:31.000","2020-06-30T08:42:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,29,,"3.833"
"Jun 30, 2020 @ 08:42:14.000","2020-06-30T08:42:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 30, 2020 @ 08:41:57.000","2020-06-30T08:41:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,1,2,2,,,
"Jun 30, 2020 @ 08:28:54.000","2020-06-30T08:28:54Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 30, 2020 @ 08:28:42.000","2020-06-30T08:28:42Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,3,5,5,,,
"Jun 30, 2020 @ 08:28:12.000","2020-06-30T08:28:12Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,29,
"Jun 30, 2020 @ 08:26:56.000","2020-06-30T08:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,26,,
"Jun 30, 2020 @ 08:19:10.000","2020-06-30T08:19:10Z","safecast:3709008148","Solarcast #30003",3709008148,"42.565","-70.784","18.25","96.31",323,323,323,21,22,"3.873"
"Jun 30, 2020 @ 08:13:12.000","2020-06-30T08:13:12Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,22,
"Jun 30, 2020 @ 08:12:31.000","2020-06-30T08:12:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,25,,"3.834"
"Jun 30, 2020 @ 08:12:14.000","2020-06-30T08:12:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 30, 2020 @ 08:11:57.000","2020-06-30T08:11:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,2,3,4,,,
"Jun 30, 2020 @ 08:04:25.000","2020-06-30T08:04:25Z","safecast:114699387","Solarcast #30023",114699387,"34.134","-118.382","14.253","91.536",4,7,8,31,39,"3.6"
"Jun 30, 2020 @ 07:58:53.000","2020-06-30T07:58:53Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 30, 2020 @ 07:58:37.000","2020-06-30T07:58:37Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,3,4,4,,,
"Jun 30, 2020 @ 07:58:27.000","2020-06-30T07:58:27Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,29,
"Jun 30, 2020 @ 07:56:56.000","2020-06-30T07:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,27,,
"Jun 30, 2020 @ 07:43:12.000","2020-06-30T07:43:12Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,23,
"Jun 30, 2020 @ 07:42:31.000","2020-06-30T07:42:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,31,,"3.836"
"Jun 30, 2020 @ 07:42:14.000","2020-06-30T07:42:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 30, 2020 @ 07:41:57.000","2020-06-30T07:41:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,2,3,3,,,
"Jun 30, 2020 @ 07:28:49.000","2020-06-30T07:28:49Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 30, 2020 @ 07:28:38.000","2020-06-30T07:28:38Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,4,5,6,,,
"Jun 30, 2020 @ 07:28:13.000","2020-06-30T07:28:13Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,22,28,
"Jun 30, 2020 @ 07:26:56.000","2020-06-30T07:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,,
"Jun 30, 2020 @ 07:26:45.000","2020-06-30T07:26:45Z","safecast:1875225345","Solarcast #30006",1875225345,"37.358","140.368",,,,,,32,40,"3.591"
"Jun 30, 2020 @ 07:13:13.000","2020-06-30T07:13:13Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,28,25,
"Jun 30, 2020 @ 07:12:31.000","2020-06-30T07:12:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,25,,"3.837"
"Jun 30, 2020 @ 07:12:14.000","2020-06-30T07:12:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 30, 2020 @ 07:11:57.000","2020-06-30T07:11:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,2,2,3,,,
"Jun 30, 2020 @ 06:58:49.000","2020-06-30T06:58:49Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 30, 2020 @ 06:58:43.000","2020-06-30T06:58:43Z","safecast:4249659165","Solarcast #30018",4249659165,"34.132","-118.842",,,,,,25,35,"3.602"
"Jun 30, 2020 @ 06:58:38.000","2020-06-30T06:58:38Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,3,5,5,,,
"Jun 30, 2020 @ 06:58:12.000","2020-06-30T06:58:12Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,30,
"Jun 30, 2020 @ 06:56:56.000","2020-06-30T06:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,26,,
"Jun 30, 2020 @ 06:56:32.000","2020-06-30T06:56:32Z","safecast:872300871","Solarcast #30013",872300871,"34.165","-118.135",,,,,,35,38,"3.594"
"Jun 30, 2020 @ 06:43:12.000","2020-06-30T06:43:12Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,22,21,
"Jun 30, 2020 @ 06:42:31.000","2020-06-30T06:42:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,,"3.839"
"Jun 30, 2020 @ 06:42:14.000","2020-06-30T06:42:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 30, 2020 @ 06:41:57.000","2020-06-30T06:41:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,2,3,3,,,
"Jun 30, 2020 @ 06:28:50.000","2020-06-30T06:28:50Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 30, 2020 @ 06:28:38.000","2020-06-30T06:28:38Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,4,6,6,,,
