,when_captured,device_urn,device_sn,device,loc_lat,loc_lon,env_temp,env_humid,pms_pm01_0,pms_pm02_5,pms_pm10_0,lnd_7318c,lnd_7318u,bat_voltage,year,KEY_Dev_WhenCapt
1363,2020-05-29 07:51:00+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,25,,2020,"(3714913954, Timestamp('2020-05-29 07:51:00+0000', tz='UTC'))"
1362,2020-05-29 08:02:21+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,23.0,28,,2020,"(678194983, Timestamp('2020-05-29 08:02:21+0000', tz='UTC'))"
1361,2020-05-29 08:06:00+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,25,,2020,"(3714913954, Timestamp('2020-05-29 08:06:00+0000', tz='UTC'))"
1360,2020-05-29 08:06:06+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,25,,2020,"(3714913954, Timestamp('2020-05-29 08:06:06+0000', tz='UTC'))"
1359,2020-05-29 08:06:12+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,25,,2020,"(3714913954, Timestamp('2020-05-29 08:06:12+0000', tz='UTC'))"
1358,2020-05-29 08:06:13+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,25,,2020,"(3714913954, Timestamp('2020-05-29 08:06:13+0000', tz='UTC'))"
1356,2020-05-29 08:06:19+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,25,,2020,"(3714913954, Timestamp('2020-05-29 08:06:19+0000', tz='UTC'))"
1355,2020-05-29 08:06:37+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,2.0,3.0,4.0,,,,2020,"(3714913954, Timestamp('2020-05-29 08:06:37+0000', tz='UTC'))"
1354,2020-05-29 08:06:56+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-29 08:06:56+0000', tz='UTC'))"
1353,2020-05-29 08:17:21+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,4.0,5.0,5.0,,,,2020,"(678194983, Timestamp('2020-05-29 08:17:21+0000', tz='UTC'))"
1352,2020-05-29 08:17:45+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-05-29 08:17:45+0000', tz='UTC'))"
1351,2020-05-29 08:18:00+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,28.0,30,3.859,2020,"(678194983, Timestamp('2020-05-29 08:18:00+0000', tz='UTC'))"
1350,2020-05-29 08:21:00+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,21.0,25,,2020,"(3714913954, Timestamp('2020-05-29 08:21:00+0000', tz='UTC'))"
1349,2020-05-29 08:31:41+00:00,safecast:3937710776,Solarcast #33002,3937710776,46.31399999999999,-119.345,,,,,,,31,4.185,2020,"(3937710776, Timestamp('2020-05-29 08:31:41+0000', tz='UTC'))"
1348,2020-05-29 08:32:21+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,26.0,28,,2020,"(678194983, Timestamp('2020-05-29 08:32:21+0000', tz='UTC'))"
1347,2020-05-29 08:36:00+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,22.0,25,,2020,"(3714913954, Timestamp('2020-05-29 08:36:00+0000', tz='UTC'))"
1346,2020-05-29 08:36:01+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,22.0,25,,2020,"(3714913954, Timestamp('2020-05-29 08:36:01+0000', tz='UTC'))"
1345,2020-05-29 08:36:26+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,3.0,3.0,4.0,,,,2020,"(3714913954, Timestamp('2020-05-29 08:36:26+0000', tz='UTC'))"
1344,2020-05-29 08:36:38+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-29 08:36:38+0000', tz='UTC'))"
1343,2020-05-29 08:47:21+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,3.0,4.0,5.0,,,,2020,"(678194983, Timestamp('2020-05-29 08:47:21+0000', tz='UTC'))"
1342,2020-05-29 08:47:45+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-05-29 08:47:45+0000', tz='UTC'))"
1341,2020-05-29 08:48:00+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,25.0,26,3.8680000000000003,2020,"(678194983, Timestamp('2020-05-29 08:48:00+0000', tz='UTC'))"
1340,2020-05-29 08:51:00+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,29,,2020,"(3714913954, Timestamp('2020-05-29 08:51:00+0000', tz='UTC'))"
1339,2020-05-29 09:02:21+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,27.0,33,,2020,"(678194983, Timestamp('2020-05-29 09:02:21+0000', tz='UTC'))"
1338,2020-05-29 09:06:00+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,29,,2020,"(3714913954, Timestamp('2020-05-29 09:06:00+0000', tz='UTC'))"
1337,2020-05-29 09:06:01+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,29,,2020,"(3714913954, Timestamp('2020-05-29 09:06:01+0000', tz='UTC'))"
1336,2020-05-29 09:06:26+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,3.0,4.0,5.0,,,,2020,"(3714913954, Timestamp('2020-05-29 09:06:26+0000', tz='UTC'))"
1335,2020-05-29 09:06:38+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-29 09:06:38+0000', tz='UTC'))"
1334,2020-05-29 09:17:21+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,4.0,6.0,7.0,,,,2020,"(678194983, Timestamp('2020-05-29 09:17:21+0000', tz='UTC'))"
1333,2020-05-29 09:17:45+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-05-29 09:17:45+0000', tz='UTC'))"
1332,2020-05-29 09:18:00+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,27.0,31,3.8939999999999997,2020,"(678194983, Timestamp('2020-05-29 09:18:00+0000', tz='UTC'))"
1331,2020-05-29 09:21:00+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,27.0,23,,2020,"(3714913954, Timestamp('2020-05-29 09:21:00+0000', tz='UTC'))"
1330,2020-05-29 09:28:34+00:00,safecast:2670856639,Solarcast #30014,2670856639,34.452,-119.822,16.655,76.11399999999999,3.0,4.0,5.0,33.0,45,3.784,2020,"(2670856639, Timestamp('2020-05-29 09:28:34+0000', tz='UTC'))"
1329,2020-05-29 09:32:21+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,25.0,25,,2020,"(678194983, Timestamp('2020-05-29 09:32:21+0000', tz='UTC'))"
1328,2020-05-29 09:36:00+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,22.0,25,,2020,"(3714913954, Timestamp('2020-05-29 09:36:00+0000', tz='UTC'))"
1327,2020-05-29 09:36:33+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,3.0,3.0,4.0,,,,2020,"(3714913954, Timestamp('2020-05-29 09:36:33+0000', tz='UTC'))"
1326,2020-05-29 09:36:39+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-29 09:36:39+0000', tz='UTC'))"
1325,2020-05-29 09:38:12+00:00,safecast:1344890106,Solarcast #33001,1344890106,34.148,-118.094,,,,,,,39,,2020,"(1344890106, Timestamp('2020-05-29 09:38:12+0000', tz='UTC'))"
1324,2020-05-29 09:40:58+00:00,safecast:3856112813,Solarcast #30001,3856112813,47.611999999999995,-122.345,,,,,,,,3.886,2020,"(3856112813, Timestamp('2020-05-29 09:40:58+0000', tz='UTC'))"
1323,2020-05-29 09:47:21+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,5.0,7.0,8.0,,,,2020,"(678194983, Timestamp('2020-05-29 09:47:21+0000', tz='UTC'))"
1322,2020-05-29 09:47:45+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-05-29 09:47:45+0000', tz='UTC'))"
1321,2020-05-29 09:48:00+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,26.0,31,3.8960000000000004,2020,"(678194983, Timestamp('2020-05-29 09:48:00+0000', tz='UTC'))"
1320,2020-05-29 09:51:00+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,26,,2020,"(3714913954, Timestamp('2020-05-29 09:51:00+0000', tz='UTC'))"
1319,2020-05-29 10:02:21+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,25.0,28,,2020,"(678194983, Timestamp('2020-05-29 10:02:21+0000', tz='UTC'))"
1318,2020-05-29 10:06:23+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,23,,2020,"(3714913954, Timestamp('2020-05-29 10:06:23+0000', tz='UTC'))"
1317,2020-05-29 10:06:41+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,4.0,6.0,6.0,,,,2020,"(3714913954, Timestamp('2020-05-29 10:06:41+0000', tz='UTC'))"
1316,2020-05-29 10:06:53+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-29 10:06:53+0000', tz='UTC'))"
1315,2020-05-29 10:17:21+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,8.0,11.0,11.0,,,,2020,"(678194983, Timestamp('2020-05-29 10:17:21+0000', tz='UTC'))"
1314,2020-05-29 10:17:45+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-05-29 10:17:45+0000', tz='UTC'))"
1313,2020-05-29 10:18:00+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,29.0,24,3.8960000000000004,2020,"(678194983, Timestamp('2020-05-29 10:18:00+0000', tz='UTC'))"
1312,2020-05-29 10:21:01+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,23,,2020,"(3714913954, Timestamp('2020-05-29 10:21:01+0000', tz='UTC'))"
1311,2020-05-29 10:32:21+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,29.0,30,,2020,"(678194983, Timestamp('2020-05-29 10:32:21+0000', tz='UTC'))"
1310,2020-05-29 10:36:00+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,26,,2020,"(3714913954, Timestamp('2020-05-29 10:36:00+0000', tz='UTC'))"
1309,2020-05-29 10:36:01+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,26,,2020,"(3714913954, Timestamp('2020-05-29 10:36:01+0000', tz='UTC'))"
1308,2020-05-29 10:36:03+00:00,safecast:2651380949,Solarcast #33009,2651380949,37.408,141.015,,,,,,,"1,359",4.184,2020,"(2651380949, Timestamp('2020-05-29 10:36:03+0000', tz='UTC'))"
1307,2020-05-29 10:36:26+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,4.0,6.0,6.0,,,,2020,"(3714913954, Timestamp('2020-05-29 10:36:26+0000', tz='UTC'))"
1306,2020-05-29 10:36:38+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-29 10:36:38+0000', tz='UTC'))"
1305,2020-05-29 10:47:21+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,6.0,9.0,9.0,,,,2020,"(678194983, Timestamp('2020-05-29 10:47:21+0000', tz='UTC'))"
1304,2020-05-29 10:47:45+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-05-29 10:47:45+0000', tz='UTC'))"
1303,2020-05-29 10:48:00+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,22.0,26,3.887,2020,"(678194983, Timestamp('2020-05-29 10:48:00+0000', tz='UTC'))"
1302,2020-05-29 10:51:00+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,27,,2020,"(3714913954, Timestamp('2020-05-29 10:51:00+0000', tz='UTC'))"
1301,2020-05-29 11:02:21+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,26.0,26,,2020,"(678194983, Timestamp('2020-05-29 11:02:21+0000', tz='UTC'))"
1300,2020-05-29 11:04:19+00:00,safecast:2299238163,Solarcast #30017,2299238163,34.111999999999995,-118.255,19.552,61.033,8.0,13.0,14.0,35.0,32,3.91,2020,"(2299238163, Timestamp('2020-05-29 11:04:19+0000', tz='UTC'))"
1299,2020-05-29 11:06:00+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,21.0,26,,2020,"(3714913954, Timestamp('2020-05-29 11:06:00+0000', tz='UTC'))"
1298,2020-05-29 11:06:26+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,3.0,4.0,4.0,,,,2020,"(3714913954, Timestamp('2020-05-29 11:06:26+0000', tz='UTC'))"
1297,2020-05-29 11:06:47+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-29 11:06:47+0000', tz='UTC'))"
1296,2020-05-29 11:17:21+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,7.0,9.0,10.0,,,,2020,"(678194983, Timestamp('2020-05-29 11:17:21+0000', tz='UTC'))"
1295,2020-05-29 11:17:45+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-05-29 11:17:45+0000', tz='UTC'))"
1294,2020-05-29 11:18:00+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,28.0,30,3.877,2020,"(678194983, Timestamp('2020-05-29 11:18:00+0000', tz='UTC'))"
1293,2020-05-29 11:21:00+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,23,,2020,"(3714913954, Timestamp('2020-05-29 11:21:00+0000', tz='UTC'))"
1292,2020-05-29 11:32:21+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,27.0,29,,2020,"(678194983, Timestamp('2020-05-29 11:32:21+0000', tz='UTC'))"
1291,2020-05-29 11:34:24+00:00,safecast:479911182,Solarcast #30007,479911182,34.483000000000004,136.16299999999998,16.382,55.455,9.0,12.0,12.0,39.0,50,3.9,2020,"(479911182, Timestamp('2020-05-29 11:34:24+0000', tz='UTC'))"
1290,2020-05-29 11:36:00+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,29.0,25,,2020,"(3714913954, Timestamp('2020-05-29 11:36:00+0000', tz='UTC'))"
1289,2020-05-29 11:36:01+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,29.0,25,,2020,"(3714913954, Timestamp('2020-05-29 11:36:01+0000', tz='UTC'))"
1288,2020-05-29 11:36:26+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,2.0,3.0,4.0,,,,2020,"(3714913954, Timestamp('2020-05-29 11:36:26+0000', tz='UTC'))"
1287,2020-05-29 11:36:37+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-29 11:36:37+0000', tz='UTC'))"
1286,2020-05-29 11:47:21+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,7.0,9.0,10.0,,,,2020,"(678194983, Timestamp('2020-05-29 11:47:21+0000', tz='UTC'))"
1285,2020-05-29 11:47:45+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-05-29 11:47:45+0000', tz='UTC'))"
1284,2020-05-29 11:48:00+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,25.0,28,3.884,2020,"(678194983, Timestamp('2020-05-29 11:48:00+0000', tz='UTC'))"
1283,2020-05-29 11:51:00+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,26,,2020,"(3714913954, Timestamp('2020-05-29 11:51:00+0000', tz='UTC'))"
1282,2020-05-29 12:02:21+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,30.0,30,,2020,"(678194983, Timestamp('2020-05-29 12:02:21+0000', tz='UTC'))"
1281,2020-05-29 12:06:00+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,22.0,25,,2020,"(3714913954, Timestamp('2020-05-29 12:06:00+0000', tz='UTC'))"
1280,2020-05-29 12:06:01+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,22.0,25,,2020,"(3714913954, Timestamp('2020-05-29 12:06:01+0000', tz='UTC'))"
1279,2020-05-29 12:06:37+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,2.0,3.0,4.0,,,,2020,"(3714913954, Timestamp('2020-05-29 12:06:37+0000', tz='UTC'))"
1278,2020-05-29 12:06:41+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-29 12:06:41+0000', tz='UTC'))"
1277,2020-05-29 12:12:52+00:00,safecast:230442684,Solarcast #30016,230442684,34.122,-118.26100000000001,,,,,,,32,3.5810000000000004,2020,"(230442684, Timestamp('2020-05-29 12:12:52+0000', tz='UTC'))"
1276,2020-05-29 12:17:21+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,7.0,10.0,10.0,,,,2020,"(678194983, Timestamp('2020-05-29 12:17:21+0000', tz='UTC'))"
1275,2020-05-29 12:17:45+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-05-29 12:17:45+0000', tz='UTC'))"
1274,2020-05-29 12:18:00+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,27.0,25,3.898,2020,"(678194983, Timestamp('2020-05-29 12:18:00+0000', tz='UTC'))"
1273,2020-05-29 12:21:00+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,21,,2020,"(3714913954, Timestamp('2020-05-29 12:21:00+0000', tz='UTC'))"
1272,2020-05-29 12:24:50+00:00,safecast:4249659165,Solarcast #30018,4249659165,34.132,-118.84200000000001,,,,,,33.0,34,3.5839999999999996,2020,"(4249659165, Timestamp('2020-05-29 12:24:50+0000', tz='UTC'))"
1271,2020-05-29 12:32:21+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,26.0,28,,2020,"(678194983, Timestamp('2020-05-29 12:32:21+0000', tz='UTC'))"
1270,2020-05-29 12:36:00+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,22.0,25,,2020,"(3714913954, Timestamp('2020-05-29 12:36:00+0000', tz='UTC'))"
1269,2020-05-29 12:36:26+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,2.0,3.0,3.0,,,,2020,"(3714913954, Timestamp('2020-05-29 12:36:26+0000', tz='UTC'))"
1268,2020-05-29 12:36:38+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-29 12:36:38+0000', tz='UTC'))"
1267,2020-05-29 12:44:13+00:00,safecast:1875225345,Solarcast #30006,1875225345,37.358000000000004,140.368,,,,,,36.0,33,,2020,"(1875225345, Timestamp('2020-05-29 12:44:13+0000', tz='UTC'))"
1266,2020-05-29 12:47:21+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,17.0,22.0,23.0,,,,2020,"(678194983, Timestamp('2020-05-29 12:47:21+0000', tz='UTC'))"
1265,2020-05-29 12:47:45+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-05-29 12:47:45+0000', tz='UTC'))"
1264,2020-05-29 12:48:00+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,31.0,29,3.8810000000000002,2020,"(678194983, Timestamp('2020-05-29 12:48:00+0000', tz='UTC'))"
1263,2020-05-29 12:51:00+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,25,,2020,"(3714913954, Timestamp('2020-05-29 12:51:00+0000', tz='UTC'))"
1262,2020-05-29 13:02:21+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,26.0,30,,2020,"(678194983, Timestamp('2020-05-29 13:02:21+0000', tz='UTC'))"
1261,2020-05-29 13:06:00+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,27,,2020,"(3714913954, Timestamp('2020-05-29 13:06:00+0000', tz='UTC'))"
1260,2020-05-29 13:06:26+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,2.0,3.0,4.0,,,,2020,"(3714913954, Timestamp('2020-05-29 13:06:26+0000', tz='UTC'))"
1259,2020-05-29 13:06:38+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-29 13:06:38+0000', tz='UTC'))"
1258,2020-05-29 13:17:21+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,10.0,14.0,15.0,,,,2020,"(678194983, Timestamp('2020-05-29 13:17:21+0000', tz='UTC'))"
1257,2020-05-29 13:17:45+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-05-29 13:17:45+0000', tz='UTC'))"
1256,2020-05-29 13:18:00+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,29.0,30,3.888,2020,"(678194983, Timestamp('2020-05-29 13:18:00+0000', tz='UTC'))"
1255,2020-05-29 13:21:00+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,20.0,23,,2020,"(3714913954, Timestamp('2020-05-29 13:21:00+0000', tz='UTC'))"
1254,2020-05-29 13:32:21+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,25.0,32,,2020,"(678194983, Timestamp('2020-05-29 13:32:21+0000', tz='UTC'))"
1253,2020-05-29 13:36:00+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,28.0,27,,2020,"(3714913954, Timestamp('2020-05-29 13:36:00+0000', tz='UTC'))"
1252,2020-05-29 13:36:01+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,28.0,27,,2020,"(3714913954, Timestamp('2020-05-29 13:36:01+0000', tz='UTC'))"
1251,2020-05-29 13:36:26+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,17.0,21.0,23.0,,,,2020,"(3714913954, Timestamp('2020-05-29 13:36:26+0000', tz='UTC'))"
1250,2020-05-29 13:36:50+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-29 13:36:50+0000', tz='UTC'))"
1249,2020-05-29 13:47:21+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,9.0,12.0,13.0,,,,2020,"(678194983, Timestamp('2020-05-29 13:47:21+0000', tz='UTC'))"
1248,2020-05-29 13:47:45+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-05-29 13:47:45+0000', tz='UTC'))"
1247,2020-05-29 13:48:00+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,31.0,32,3.883,2020,"(678194983, Timestamp('2020-05-29 13:48:00+0000', tz='UTC'))"
1246,2020-05-29 13:51:00+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,22,,2020,"(3714913954, Timestamp('2020-05-29 13:51:00+0000', tz='UTC'))"
1245,2020-05-29 14:02:21+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,23.0,34,,2020,"(678194983, Timestamp('2020-05-29 14:02:21+0000', tz='UTC'))"
1244,2020-05-29 14:06:00+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,25,,2020,"(3714913954, Timestamp('2020-05-29 14:06:00+0000', tz='UTC'))"
1243,2020-05-29 14:06:01+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,25,,2020,"(3714913954, Timestamp('2020-05-29 14:06:01+0000', tz='UTC'))"
1242,2020-05-29 14:06:37+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,5.0,6.0,7.0,,,,2020,"(3714913954, Timestamp('2020-05-29 14:06:37+0000', tz='UTC'))"
1241,2020-05-29 14:06:40+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-29 14:06:40+0000', tz='UTC'))"
1240,2020-05-29 14:17:21+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,9.0,12.0,14.0,,,,2020,"(678194983, Timestamp('2020-05-29 14:17:21+0000', tz='UTC'))"
1239,2020-05-29 14:17:45+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-05-29 14:17:45+0000', tz='UTC'))"
1238,2020-05-29 14:18:00+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,25.0,35,3.8819999999999997,2020,"(678194983, Timestamp('2020-05-29 14:18:00+0000', tz='UTC'))"
1237,2020-05-29 14:21:00+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,30.0,28,,2020,"(3714913954, Timestamp('2020-05-29 14:21:00+0000', tz='UTC'))"
1236,2020-05-29 14:21:07+00:00,safecast:1094924990,Solarcast #30024,1094924990,33.449,-117.649,,,1.0,1.0,2.0,28.0,37,,2020,"(1094924990, Timestamp('2020-05-29 14:21:07+0000', tz='UTC'))"
1235,2020-05-29 14:28:11+00:00,safecast:872300871,Solarcast #30013,872300871,34.165,-118.135,,,,,,35.0,38,3.58,2020,"(872300871, Timestamp('2020-05-29 14:28:11+0000', tz='UTC'))"
1234,2020-05-29 14:30:32+00:00,safecast:129232559,Solarcast #30012,129232559,37.443000000000005,-122.12799999999999,,,,,,28.0,23,,2020,"(129232559, Timestamp('2020-05-29 14:30:32+0000', tz='UTC'))"
