,when_captured,device_urn,device_sn,device,loc_lat,loc_lon,env_temp,env_humid,pms_pm01_0,pms_pm02_5,pms_pm10_0,lnd_7318c,lnd_7318u,bat_voltage,year,KEY_Dev_WhenCapt
4097,2020-06-22 20:09:45+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,5.0,5.0,6.0,,,,2020,"(3714913954, Timestamp('2020-06-22 20:09:45+0000', tz='UTC'))"
4096,2020-06-22 20:09:57+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-22 20:09:57+0000', tz='UTC'))"
4095,2020-06-22 20:12:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,4.0,4.0,4.0,,,,2020,"(678194983, Timestamp('2020-06-22 20:12:42+0000', tz='UTC'))"
4094,2020-06-22 20:13:36+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-22 20:13:36+0000', tz='UTC'))"
4093,2020-06-22 20:13:51+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,26.0,32,3.865,2020,"(678194983, Timestamp('2020-06-22 20:13:51+0000', tz='UTC'))"
4092,2020-06-22 20:24:20+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,24,,2020,"(3714913954, Timestamp('2020-06-22 20:24:20+0000', tz='UTC'))"
4091,2020-06-22 20:27:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,29.0,31,,2020,"(678194983, Timestamp('2020-06-22 20:27:42+0000', tz='UTC'))"
4090,2020-06-22 20:39:16+00:00,safecast:1162749983,Solarcast #33008,1162749983,34.482,136.162,,,,,,,39,,2020,"(1162749983, Timestamp('2020-06-22 20:39:16+0000', tz='UTC'))"
4089,2020-06-22 20:39:20+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,23,,2020,"(3714913954, Timestamp('2020-06-22 20:39:20+0000', tz='UTC'))"
4087,2020-06-22 20:39:26+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,23,,2020,"(3714913954, Timestamp('2020-06-22 20:39:26+0000', tz='UTC'))"
4086,2020-06-22 20:39:52+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,1.0,1.0,2.0,,,,2020,"(3714913954, Timestamp('2020-06-22 20:39:52+0000', tz='UTC'))"
4085,2020-06-22 20:39:56+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-22 20:39:56+0000', tz='UTC'))"
4084,2020-06-22 20:42:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,4.0,5.0,5.0,,,,2020,"(678194983, Timestamp('2020-06-22 20:42:42+0000', tz='UTC'))"
4083,2020-06-22 20:43:36+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-22 20:43:36+0000', tz='UTC'))"
4082,2020-06-22 20:43:51+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,26.0,31,3.864,2020,"(678194983, Timestamp('2020-06-22 20:43:51+0000', tz='UTC'))"
4081,2020-06-22 20:54:20+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,24,,2020,"(3714913954, Timestamp('2020-06-22 20:54:20+0000', tz='UTC'))"
4080,2020-06-22 20:57:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,28.0,29,,2020,"(678194983, Timestamp('2020-06-22 20:57:42+0000', tz='UTC'))"
4079,2020-06-22 21:09:20+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,24,,2020,"(3714913954, Timestamp('2020-06-22 21:09:20+0000', tz='UTC'))"
4078,2020-06-22 21:09:45+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,1.0,1.0,1.0,,,,2020,"(3714913954, Timestamp('2020-06-22 21:09:45+0000', tz='UTC'))"
4077,2020-06-22 21:09:57+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-22 21:09:57+0000', tz='UTC'))"
4076,2020-06-22 21:12:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,4.0,5.0,5.0,,,,2020,"(678194983, Timestamp('2020-06-22 21:12:42+0000', tz='UTC'))"
4075,2020-06-22 21:13:36+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-22 21:13:36+0000', tz='UTC'))"
4074,2020-06-22 21:13:51+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,18.0,30,3.863,2020,"(678194983, Timestamp('2020-06-22 21:13:51+0000', tz='UTC'))"
4073,2020-06-22 21:24:20+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,21.0,27,,2020,"(3714913954, Timestamp('2020-06-22 21:24:20+0000', tz='UTC'))"
4072,2020-06-22 21:27:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,27.0,27,,2020,"(678194983, Timestamp('2020-06-22 21:27:42+0000', tz='UTC'))"
4071,2020-06-22 21:34:04+00:00,safecast:1344890106,Solarcast #33001,1344890106,34.148,-118.094,,,,,,,31,4.192,2020,"(1344890106, Timestamp('2020-06-22 21:34:04+0000', tz='UTC'))"
4070,2020-06-22 21:39:20+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,21.0,24,,2020,"(3714913954, Timestamp('2020-06-22 21:39:20+0000', tz='UTC'))"
4069,2020-06-22 21:39:26+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,21.0,24,,2020,"(3714913954, Timestamp('2020-06-22 21:39:26+0000', tz='UTC'))"
4068,2020-06-22 21:39:44+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,2.0,2.0,3.0,,,,2020,"(3714913954, Timestamp('2020-06-22 21:39:44+0000', tz='UTC'))"
4067,2020-06-22 21:39:56+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-22 21:39:56+0000', tz='UTC'))"
4066,2020-06-22 21:42:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-22 21:42:42+0000', tz='UTC'))"
4065,2020-06-22 21:43:36+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,4.0,6.0,6.0,,,,2020,"(678194983, Timestamp('2020-06-22 21:43:36+0000', tz='UTC'))"
4064,2020-06-22 21:44:21+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-22 21:44:21+0000', tz='UTC'))"
4063,2020-06-22 21:44:36+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,28.0,26,3.862,2020,"(678194983, Timestamp('2020-06-22 21:44:36+0000', tz='UTC'))"
4062,2020-06-22 21:54:20+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,28.0,25,,2020,"(3714913954, Timestamp('2020-06-22 21:54:20+0000', tz='UTC'))"
4061,2020-06-22 21:57:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,27.0,28,,2020,"(678194983, Timestamp('2020-06-22 21:57:42+0000', tz='UTC'))"
4060,2020-06-22 22:09:20+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,22.0,24,,2020,"(3714913954, Timestamp('2020-06-22 22:09:20+0000', tz='UTC'))"
4059,2020-06-22 22:09:45+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,2.0,3.0,3.0,,,,2020,"(3714913954, Timestamp('2020-06-22 22:09:45+0000', tz='UTC'))"
4058,2020-06-22 22:09:57+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-22 22:09:57+0000', tz='UTC'))"
4057,2020-06-22 22:12:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,5.0,6.0,6.0,,,,2020,"(678194983, Timestamp('2020-06-22 22:12:42+0000', tz='UTC'))"
4056,2020-06-22 22:13:06+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-22 22:13:06+0000', tz='UTC'))"
4055,2020-06-22 22:13:21+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,27.0,31,3.861,2020,"(678194983, Timestamp('2020-06-22 22:13:21+0000', tz='UTC'))"
4054,2020-06-22 22:24:20+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,25,,2020,"(3714913954, Timestamp('2020-06-22 22:24:20+0000', tz='UTC'))"
4053,2020-06-22 22:27:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,30.0,26,,2020,"(678194983, Timestamp('2020-06-22 22:27:42+0000', tz='UTC'))"
4051,2020-06-22 22:39:31+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,23,,2020,"(3714913954, Timestamp('2020-06-22 22:39:31+0000', tz='UTC'))"
4050,2020-06-22 22:39:45+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,2.0,3.0,4.0,,,,2020,"(3714913954, Timestamp('2020-06-22 22:39:45+0000', tz='UTC'))"
4049,2020-06-22 22:39:57+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-22 22:39:57+0000', tz='UTC'))"
4048,2020-06-22 22:42:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,4.0,6.0,6.0,,,,2020,"(678194983, Timestamp('2020-06-22 22:42:42+0000', tz='UTC'))"
4047,2020-06-22 22:43:06+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-22 22:43:06+0000', tz='UTC'))"
4046,2020-06-22 22:43:21+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,28.0,29,3.859,2020,"(678194983, Timestamp('2020-06-22 22:43:21+0000', tz='UTC'))"
4045,2020-06-22 22:54:20+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,22,,2020,"(3714913954, Timestamp('2020-06-22 22:54:20+0000', tz='UTC'))"
4044,2020-06-22 22:59:14+00:00,safecast:230442684,Solarcast #30016,230442684,34.122,-118.26100000000001,,,,,,,37,3.5660000000000003,2020,"(230442684, Timestamp('2020-06-22 22:59:14+0000', tz='UTC'))"
4043,2020-06-22 23:09:20+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,28.0,28,,2020,"(3714913954, Timestamp('2020-06-22 23:09:20+0000', tz='UTC'))"
4042,2020-06-22 23:09:45+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,12.0,13.0,15.0,,,,2020,"(3714913954, Timestamp('2020-06-22 23:09:45+0000', tz='UTC'))"
4041,2020-06-22 23:09:57+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-22 23:09:57+0000', tz='UTC'))"
4040,2020-06-22 23:13:06+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-22 23:13:06+0000', tz='UTC'))"
4039,2020-06-22 23:13:21+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,30.0,26,3.858,2020,"(678194983, Timestamp('2020-06-22 23:13:21+0000', tz='UTC'))"
4038,2020-06-22 23:24:19+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,24,,2020,"(3714913954, Timestamp('2020-06-22 23:24:19+0000', tz='UTC'))"
4037,2020-06-22 23:27:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,27.0,29,,2020,"(678194983, Timestamp('2020-06-22 23:27:42+0000', tz='UTC'))"
4036,2020-06-22 23:39:20+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,25,,2020,"(3714913954, Timestamp('2020-06-22 23:39:20+0000', tz='UTC'))"
4035,2020-06-22 23:39:26+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,25,,2020,"(3714913954, Timestamp('2020-06-22 23:39:26+0000', tz='UTC'))"
4034,2020-06-22 23:39:45+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,10.0,12.0,12.0,,,,2020,"(3714913954, Timestamp('2020-06-22 23:39:45+0000', tz='UTC'))"
4033,2020-06-22 23:39:56+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-22 23:39:56+0000', tz='UTC'))"
4032,2020-06-22 23:42:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,5.0,6.0,6.0,,,,2020,"(678194983, Timestamp('2020-06-22 23:42:42+0000', tz='UTC'))"
4031,2020-06-22 23:43:06+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-22 23:43:06+0000', tz='UTC'))"
4030,2020-06-22 23:43:21+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,26.0,30,3.8569999999999998,2020,"(678194983, Timestamp('2020-06-22 23:43:21+0000', tz='UTC'))"
4029,2020-06-22 23:54:20+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,26,,2020,"(3714913954, Timestamp('2020-06-22 23:54:20+0000', tz='UTC'))"
4028,2020-06-22 23:57:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,26.0,29,,2020,"(678194983, Timestamp('2020-06-22 23:57:42+0000', tz='UTC'))"
4027,2020-06-23 00:09:20+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,22.0,22,,2020,"(3714913954, Timestamp('2020-06-23 00:09:20+0000', tz='UTC'))"
4026,2020-06-23 00:09:45+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,28.0,33.0,37.0,,,,2020,"(3714913954, Timestamp('2020-06-23 00:09:45+0000', tz='UTC'))"
4025,2020-06-23 00:09:57+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-23 00:09:57+0000', tz='UTC'))"
4024,2020-06-23 00:12:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,4.0,6.0,6.0,,,,2020,"(678194983, Timestamp('2020-06-23 00:12:42+0000', tz='UTC'))"
4023,2020-06-23 00:13:06+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-23 00:13:06+0000', tz='UTC'))"
4022,2020-06-23 00:13:21+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,27.0,28,3.855,2020,"(678194983, Timestamp('2020-06-23 00:13:21+0000', tz='UTC'))"
4021,2020-06-23 00:21:26+00:00,safecast:4267748403,Solarcast #30019,4267748403,34.122,-118.26100000000001,39.815,,9.0,14.0,14.0,32.0,32,3.987,2020,"(4267748403, Timestamp('2020-06-23 00:21:26+0000', tz='UTC'))"
4020,2020-06-23 00:24:20+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,28,,2020,"(3714913954, Timestamp('2020-06-23 00:24:20+0000', tz='UTC'))"
4019,2020-06-23 00:27:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,26.0,30,,2020,"(678194983, Timestamp('2020-06-23 00:27:42+0000', tz='UTC'))"
4018,2020-06-23 00:30:34+00:00,safecast:4249659165,Solarcast #30018,4249659165,34.132,-118.84200000000001,,,,,,30.0,33,3.608,2020,"(4249659165, Timestamp('2020-06-23 00:30:34+0000', tz='UTC'))"
4017,2020-06-23 00:32:53+00:00,safecast:2651380949,Solarcast #33009,2651380949,37.408,141.015,,,,,,,"1,339",,2020,"(2651380949, Timestamp('2020-06-23 00:32:53+0000', tz='UTC'))"
4016,2020-06-23 00:39:19+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,22.0,27,,2020,"(3714913954, Timestamp('2020-06-23 00:39:19+0000', tz='UTC'))"
4015,2020-06-23 00:39:21+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,22.0,27,,2020,"(3714913954, Timestamp('2020-06-23 00:39:21+0000', tz='UTC'))"
4014,2020-06-23 00:39:25+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,22.0,27,,2020,"(3714913954, Timestamp('2020-06-23 00:39:25+0000', tz='UTC'))"
4013,2020-06-23 00:39:26+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,22.0,27,,2020,"(3714913954, Timestamp('2020-06-23 00:39:26+0000', tz='UTC'))"
4012,2020-06-23 00:39:31+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,22.0,27,,2020,"(3714913954, Timestamp('2020-06-23 00:39:31+0000', tz='UTC'))"
4011,2020-06-23 00:39:32+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,22.0,27,,2020,"(3714913954, Timestamp('2020-06-23 00:39:32+0000', tz='UTC'))"
4010,2020-06-23 00:39:43+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,14.0,18.0,20.0,,,,2020,"(3714913954, Timestamp('2020-06-23 00:39:43+0000', tz='UTC'))"
4009,2020-06-23 00:39:55+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-23 00:39:55+0000', tz='UTC'))"
4008,2020-06-23 00:42:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,5.0,7.0,7.0,,,,2020,"(678194983, Timestamp('2020-06-23 00:42:42+0000', tz='UTC'))"
4007,2020-06-23 00:43:06+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-23 00:43:06+0000', tz='UTC'))"
4006,2020-06-23 00:43:21+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,24.0,38,3.853,2020,"(678194983, Timestamp('2020-06-23 00:43:21+0000', tz='UTC'))"
4005,2020-06-23 00:54:20+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,30,,2020,"(3714913954, Timestamp('2020-06-23 00:54:20+0000', tz='UTC'))"
4004,2020-06-23 00:57:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,27.0,28,,2020,"(678194983, Timestamp('2020-06-23 00:57:42+0000', tz='UTC'))"
4003,2020-06-23 01:00:05+00:00,safecast:129232559,Solarcast #30012,129232559,37.443000000000005,-122.12799999999999,,,,,,22.0,24,3.61,2020,"(129232559, Timestamp('2020-06-23 01:00:05+0000', tz='UTC'))"
4002,2020-06-23 01:03:01+00:00,safecast:2299238163,Solarcast #30017,2299238163,34.111999999999995,-118.255,36.025999999999996,2.502,4.0,6.0,7.0,30.0,33,3.895,2020,"(2299238163, Timestamp('2020-06-23 01:03:01+0000', tz='UTC'))"
4001,2020-06-23 01:09:20+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,22,,2020,"(3714913954, Timestamp('2020-06-23 01:09:20+0000', tz='UTC'))"
4000,2020-06-23 01:09:45+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,5.0,7.0,8.0,,,,2020,"(3714913954, Timestamp('2020-06-23 01:09:45+0000', tz='UTC'))"
3999,2020-06-23 01:09:57+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-23 01:09:57+0000', tz='UTC'))"
3998,2020-06-23 01:12:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,6.0,7.0,8.0,,,,2020,"(678194983, Timestamp('2020-06-23 01:12:42+0000', tz='UTC'))"
3997,2020-06-23 01:13:06+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-23 01:13:06+0000', tz='UTC'))"
3996,2020-06-23 01:13:21+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,23.0,26,3.852,2020,"(678194983, Timestamp('2020-06-23 01:13:21+0000', tz='UTC'))"
3995,2020-06-23 01:16:07+00:00,safecast:1875225345,Solarcast #30006,1875225345,37.358000000000004,140.368,,,,,,35.0,43,3.608,2020,"(1875225345, Timestamp('2020-06-23 01:16:07+0000', tz='UTC'))"
3994,2020-06-23 01:24:20+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,22.0,26,,2020,"(3714913954, Timestamp('2020-06-23 01:24:20+0000', tz='UTC'))"
3993,2020-06-23 01:25:14+00:00,safecast:3856112813,Solarcast #30001,3856112813,47.611999999999995,-122.345,30.989,19.947,0.0,0.0,1.0,14.0,14,3.9019999999999997,2020,"(3856112813, Timestamp('2020-06-23 01:25:14+0000', tz='UTC'))"
3992,2020-06-23 01:27:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,26.0,36,,2020,"(678194983, Timestamp('2020-06-23 01:27:42+0000', tz='UTC'))"
3991,2020-06-23 01:29:26+00:00,safecast:872300871,Solarcast #30013,872300871,34.165,-118.135,,,,,,35.0,35,3.591,2020,"(872300871, Timestamp('2020-06-23 01:29:26+0000', tz='UTC'))"
3990,2020-06-23 01:39:20+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,22.0,27,,2020,"(3714913954, Timestamp('2020-06-23 01:39:20+0000', tz='UTC'))"
3989,2020-06-23 01:39:25+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,22.0,27,,2020,"(3714913954, Timestamp('2020-06-23 01:39:25+0000', tz='UTC'))"
3988,2020-06-23 01:40:00+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,8.0,10.0,10.0,,,,2020,"(3714913954, Timestamp('2020-06-23 01:40:00+0000', tz='UTC'))"
3987,2020-06-23 01:40:03+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-23 01:40:03+0000', tz='UTC'))"
3986,2020-06-23 01:42:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,6.0,8.0,8.0,,,,2020,"(678194983, Timestamp('2020-06-23 01:42:42+0000', tz='UTC'))"
3985,2020-06-23 01:43:06+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-23 01:43:06+0000', tz='UTC'))"
3984,2020-06-23 01:43:21+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,29.0,34,3.8510000000000004,2020,"(678194983, Timestamp('2020-06-23 01:43:21+0000', tz='UTC'))"
3983,2020-06-23 01:45:04+00:00,safecast:2670856639,Solarcast #30014,2670856639,34.452,-119.822,,,,,,35.0,45,,2020,"(2670856639, Timestamp('2020-06-23 01:45:04+0000', tz='UTC'))"
3982,2020-06-23 01:54:20+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,21.0,24,,2020,"(3714913954, Timestamp('2020-06-23 01:54:20+0000', tz='UTC'))"
3981,2020-06-23 01:57:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,26.0,33,,2020,"(678194983, Timestamp('2020-06-23 01:57:42+0000', tz='UTC'))"
3980,2020-06-23 02:09:31+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,30,,2020,"(3714913954, Timestamp('2020-06-23 02:09:31+0000', tz='UTC'))"
3979,2020-06-23 02:09:45+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,15.0,16.0,17.0,,,,2020,"(3714913954, Timestamp('2020-06-23 02:09:45+0000', tz='UTC'))"
3978,2020-06-23 02:09:57+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-23 02:09:57+0000', tz='UTC'))"
3977,2020-06-23 02:12:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,6.0,8.0,9.0,,,,2020,"(678194983, Timestamp('2020-06-23 02:12:42+0000', tz='UTC'))"
3976,2020-06-23 02:13:06+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-23 02:13:06+0000', tz='UTC'))"
3975,2020-06-23 02:13:21+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,29.0,34,3.85,2020,"(678194983, Timestamp('2020-06-23 02:13:21+0000', tz='UTC'))"
3974,2020-06-23 02:19:28+00:00,safecast:3937710776,Solarcast #33002,3937710776,46.31399999999999,-119.345,,,,,,,0,,2020,"(3937710776, Timestamp('2020-06-23 02:19:28+0000', tz='UTC'))"
3973,2020-06-23 02:24:20+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,23,,2020,"(3714913954, Timestamp('2020-06-23 02:24:20+0000', tz='UTC'))"
3972,2020-06-23 02:27:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,31.0,27,,2020,"(678194983, Timestamp('2020-06-23 02:27:42+0000', tz='UTC'))"
3971,2020-06-23 02:39:20+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,24,,2020,"(3714913954, Timestamp('2020-06-23 02:39:20+0000', tz='UTC'))"
3970,2020-06-23 02:39:45+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,12.0,13.0,13.0,,,,2020,"(3714913954, Timestamp('2020-06-23 02:39:45+0000', tz='UTC'))"
3969,2020-06-23 02:39:57+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-23 02:39:57+0000', tz='UTC'))"
3968,2020-06-23 02:42:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,6.0,8.0,8.0,,,,2020,"(678194983, Timestamp('2020-06-23 02:42:42+0000', tz='UTC'))"
3967,2020-06-23 02:43:06+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-23 02:43:06+0000', tz='UTC'))"
3966,2020-06-23 02:43:21+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,29.0,27,3.8489999999999998,2020,"(678194983, Timestamp('2020-06-23 02:43:21+0000', tz='UTC'))"
3965,2020-06-23 02:54:20+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,26,,2020,"(3714913954, Timestamp('2020-06-23 02:54:20+0000', tz='UTC'))"
3964,2020-06-23 02:57:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,29.0,28,,2020,"(678194983, Timestamp('2020-06-23 02:57:42+0000', tz='UTC'))"
